,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,c5_x,c5_y,t
0,0,121.1818466,218.5593872,188.9030457,223.996109,344.8855896,213.0926819,457.4531555,204.8199768,536.1246948,210.1034241,0
1,1,121.9523315,218.0484772,189.9328766,224.6376801,344.8381958,213.3574219,457.772583,206.2129517,536.0828857,210.1926727,0.033333333
2,2,119.6609344,217.4344788,188.9630585,224.1783905,343.1305847,213.0324097,457.673584,205.9617615,536.1379395,209.9197388,0.066666667
3,3,119.5433578,217.5963745,190.4185486,224.205658,344.4933472,212.9738464,457.6841431,204.4240875,536.1834717,210.247406,0.1
4,4,120.1857147,218.9198914,190.0061951,225.122345,344.3136902,212.955719,458.919342,203.7027588,535.3236694,209.4052124,0.133333333
5,5,120.1192169,218.6260834,188.6475983,224.6829681,344.428833,213.0850372,458.4608459,204.00354,535.4695435,209.4375763,0.166666667
6,6,119.8586426,218.8095551,190.385376,224.6324158,344.2502441,211.4649811,458.7018738,203.9123383,535.2125244,209.2577209,0.2
7,7,119.4822922,216.7011414,189.0089874,223.8018799,344.4519348,211.3520508,460.2144775,204.0915375,535.3609009,209.1500549,0.233333333
8,8,119.2078094,217.1876526,190.6184998,223.8335571,342.8771973,210.7478027,460.1860657,203.6165314,535.5310059,208.6690979,0.266666667
9,9,119.2526245,217.2322693,188.7883911,223.8687439,342.8579102,212.7041168,460.0971375,203.6565704,535.5184937,208.7614899,0.3
10,10,118.330925,217.6937714,189.6398163,223.5505066,343.4220276,211.3368225,460.1094055,205.092514,536.8445435,209.2801208,0.333333333
11,11,118.2634735,217.1917114,189.1328888,223.8889313,343.4330139,210.1341858,458.6103821,204.4043274,536.8283691,208.8660278,0.366666667
12,12,118.7977142,217.5608826,190.1839752,223.9924774,343.6566772,211.6791687,460.3563538,204.5724792,536.6119995,208.9001007,0.4
13,13,118.8914032,217.4508514,189.0854492,223.8048248,344.2738953,211.7697601,460.3786011,200.9803314,536.8950195,208.9780426,0.433333333
14,14,119.008461,217.3771057,188.6265869,223.8269196,344.5851746,211.5574341,460.4279785,201.3141327,536.7509155,208.5759735,0.466666667
15,15,118.881073,217.4188232,188.602005,223.7084961,344.5986938,211.5247955,460.4705811,201.3467102,536.8514404,208.6144714,0.5
16,16,119.1728745,215.2666016,190.5939331,223.7810516,344.6280212,210.9400024,460.1529541,200.0490417,536.4321899,209.1942596,0.533333333
17,17,119.2456131,216.9758911,188.9201202,223.3532867,344.5866699,210.9588928,460.2748413,201.8469086,538.2521362,207.0798035,0.566666667
