,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,c5_x,c5_y,t
0,0,120.68673706054688,216.57168579101562,183.0622100830078,223.4969024658203,332.2236328125,220.33932495117188,448.2469482421875,211.04019165039062,529.118896484375,206.99557495117188,0.0
1,1,120.86055755615234,214.78431701660156,183.38096618652344,224.1182861328125,332.507080078125,221.06463623046875,446.4668884277344,211.05047607421875,529.1282958984375,207.42361450195312,0.0333333333333333
2,2,117.0796127319336,215.40826416015625,184.00721740722656,225.2371063232422,332.57330322265625,221.19668579101562,446.68804931640625,212.03921508789062,530.0664672851562,206.833984375,0.0666666666666666
3,3,116.64570617675781,215.58497619628906,184.42308044433594,223.25352478027344,331.5929260253906,220.92059326171875,447.1553955078125,211.68399047851562,532.3114013671875,207.84942626953125,0.0999999999999999
4,4,116.83193969726562,215.691162109375,183.6757354736328,224.72862243652344,331.6507263183594,220.9447021484375,445.56390380859375,213.13067626953125,531.3580932617188,207.14688110351562,0.1333333333333332
5,5,114.65435791015625,215.3734588623047,183.870849609375,225.07798767089844,331.94024658203125,220.89996337890625,446.5073547363281,212.6856231689453,532.5781860351562,207.4621124267578,0.1666666666666665
6,6,114.3307113647461,214.3361053466797,182.81710815429688,225.37200927734375,332.112060546875,221.1017608642578,446.3549499511719,213.290283203125,532.2427978515625,207.2380828857422,0.1999999999999998
7,7,114.5523910522461,213.71243286132812,183.88961791992188,225.93374633789062,331.88818359375,220.96572875976562,445.8319091796875,215.51968383789062,533.9254760742188,207.24331665039062,0.2333333333333331
8,8,113.8707046508789,213.51217651367188,183.64686584472656,226.2895965576172,331.94537353515625,221.02816772460938,445.0279235839844,216.05601501464844,534.5023803710938,205.51527404785156,0.2666666666666664
9,9,111.99624633789062,212.96189880371094,184.7732696533203,224.77230834960938,332.1250915527344,220.69625854492188,444.2762451171875,216.8936767578125,535.576416015625,206.7615509033203,0.2999999999999997
10,10,111.34867095947266,213.2542266845703,184.76893615722656,226.54331970214844,332.1412353515625,220.77947998046875,442.7179870605469,217.1449737548828,537.8107299804688,206.69102478027344,0.33333333333333304
11,11,112.08332824707031,214.23199462890625,184.5584716796875,224.63525390625,331.8448486328125,220.64651489257812,444.43756103515625,215.84140014648438,537.6357421875,205.00741577148438,0.36666666666666636
12,12,110.37966918945312,212.09164428710938,185.82327270507812,225.57275390625,333.0927734375,220.7997589111328,443.9123229980469,215.97213745117188,536.5537719726562,204.9197235107422,0.3999999999999997
