,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,c5_x,c5_y,t
0,0,131.9530487,231.4702148,184.2680969,225.702301,326.690979,219.0132751,467.0073547,212.4062653,511.5119019,231.9785461,0
1,1,134.9968705,232.8567934,183.4009118,227.4214988,328.1496753,220.7293646,468.8029568,214.0276551,512.1517487,232.2398762,0.033333333
2,2,133.5536804,232.543396,183.0668488,226.9338226,326.1960449,219.3508301,467.1464844,213.5009155,509.8562927,231.2235565,0.066666667
3,3,132.8031238,228.7916254,180.2334744,226.1137619,325.1613604,217.4799152,465.3665914,212.0538286,508.0124922,230.0450069,0.1
4,4,135.2212067,231.9185181,182.2130432,227.2177887,327.0210876,219.8707275,465.2202454,213.362915,508.3362122,234.1003876,0.133333333
5,5,135.3575709,230.9818147,184.5123638,229.8944551,327.6571117,222.4023772,466.4499553,215.500063,508.7154696,237.810741,0.166666667
6,6,135.808548,229.3857422,182.5646667,228.0402374,327.0587463,219.8808289,465.6363831,215.5164032,505.9966431,235.0605774,0.2
7,7,137.6833915,225.7075229,182.2065436,227.3253107,327.0545507,218.2711212,464.1033828,213.4249534,501.8521533,235.3991028,0.233333333
8,8,137.6953888,227.6687164,182.2265778,226.6649933,327.7679443,219.666626,465.9482117,214.2399902,503.7601013,238.2123566,0.266666667
9,9,141.0833648,229.4364157,184.8739294,228.1538157,329.446321,222.0761651,468.4831699,218.1858809,505.3090754,238.0334008,0.3
10,10,143.868866,224.8887939,181.8873138,226.7097015,328.2001343,220.0411072,466.1991882,216.8233185,502.3688965,238.3184814,0.333333333
11,11,143.3657253,222.1193488,180.6417479,224.3100372,328.4869868,218.6831391,462.8206215,215.4532687,501.780954,235.7317615,0.366666667
12,12,146.4006195,221.6879883,182.5760651,227.2006531,329.8039856,219.1325684,463.9457703,217.0572357,502.3920288,237.5237122,0.4
13,13,149.5648271,222.3125496,186.2206532,227.778705,330.4795642,220.6843491,467.9304847,219.3530647,501.5560678,239.5884267,0.433333333
14,14,147.6312103,218.5616913,183.5961609,226.647995,331.2352295,219.1260071,465.7971191,218.3609467,503.2168579,236.2077789,0.466666667
15,15,144.2440614,219.585631,181.6705041,226.3424605,329.2783077,219.0762772,463.6200047,215.9839605,500.5556018,233.1469895,0.5
16,16,150.4857788,218.2411041,183.3346405,227.366272,331.4010315,219.7414856,464.3636169,219.3337555,504.0158081,235.032547,0.533333333
17,17,151.5510839,221.9091114,186.4063608,229.0719615,332.7503269,222.0813619,464.6446834,219.3132504,507.0644087,235.6231101,0.566666667
18,18,150.6331635,219.4954376,185.3718414,227.3464661,333.1660156,219.7272339,465.5380554,218.6613159,506.8768921,232.4445953,0.6
19,19,148.604259,222.6419582,181.7679785,225.9185603,334.8140116,216.503582,465.6794261,216.4366377,507.1859959,229.8106646,0.633333333
20,20,152.1164856,222.8145142,185.2643738,227.2893219,336.1011047,218.1421814,466.0901489,221.1424561,509.3390503,227.2304382,0.666666667
21,21,154.0384162,225.6736016,187.1779386,230.129829,338.3992318,218.9811581,466.2272846,220.247105,510.6286497,230.1222323,0.7
22,22,151.6302338,221.8045502,184.0151672,226.9531097,336.7602539,218.1796875,463.5560303,219.4868469,511.4033508,226.4579926,0.733333333
23,23,147.735481,223.3502755,184.1413648,226.5623327,336.6171217,217.4592731,461.935127,216.5650288,513.6815795,224.8892199,0.766666667
24,24,149.1280823,224.0384369,185.22435,227.5542145,337.4316406,217.2871399,463.9739075,219.6759338,516.022522,223.4304962,0.8
25,25,151.5286829,224.9126577,186.8475861,228.3046324,341.1946131,219.336355,466.9466889,221.9850479,516.6205599,221.4944447,0.833333333
26,26,148.1134338,222.4874878,186.5644531,228.8982849,338.7359924,217.9492188,464.8566895,218.7022705,519.2234497,220.9678497,0.866666667
27,27,145.8450077,222.8301791,186.4424617,227.5169263,337.767836,216.9801943,464.5477009,216.464669,516.7841535,219.8425937,0.9
28,28,145.6949158,222.1284332,187.9983215,228.4913177,340.0819092,217.4627075,465.3061829,219.4244232,521.1690063,218.1468964,0.933333333
29,29,147.2546154,223.9395146,190.806165,230.8856929,340.5961969,217.277481,464.8229899,219.5156629,523.9496033,218.3670577,0.966666667
30,30,143.258606,222.4601746,189.2329865,228.1818237,339.5898438,217.0081177,465.3959961,219.5278931,526.3980103,215.5940704,1
31,31,142.1938918,220.6193955,190.2260928,226.9581462,337.884037,215.4416939,460.8779904,217.2976114,527.7293785,215.0962511,1.033333333
32,32,139.7640228,221.6031799,192.1380768,227.7724609,339.6951294,216.8622437,464.3267517,217.1743164,529.4631958,213.5012512,1.066666667
33,33,141.6439038,224.4688648,193.1509505,229.0966669,340.407708,219.3604035,468.6091766,220.4467428,530.0731536,216.1038848,1.1
34,34,140.5036469,222.5202484,191.050293,229.1837616,339.5873413,217.6236877,465.7292786,217.147644,530.8764038,213.5636902,1.133333333
35,35,138.2500585,220.1534443,190.4065063,227.4983524,336.8078362,215.5811459,464.205364,215.9633068,531.0158715,210.3784622,1.166666667
36,36,137.2001648,222.0306854,193.2420959,229.7047424,337.8660889,217.599823,464.7440491,217.9308167,533.5737915,214.9130554,1.2
37,37,138.7985352,223.9368302,195.0894675,231.3769222,338.250198,218.0013209,465.3354934,218.5292713,536.4056555,214.6374094,1.233333333
38,38,133.2541962,222.1974487,195.1566925,230.121109,337.1850281,217.3374023,464.6812439,216.0436401,537.7232056,213.4657135,1.266666667
39,39,131.2356577,221.2498321,191.8132105,229.6942899,335.0316865,216.8074231,462.7482657,214.94681,535.7422231,212.951187,1.3
40,40,133.9947357,220.2734222,194.8891449,230.6718597,336.2457275,218.5266418,464.2260437,216.1624908,538.1085205,212.5716553,1.333333333
41,41,134.074491,220.3648602,196.7595088,232.525756,336.1838091,219.3384047,465.5999092,219.1500748,542.5533026,213.9845733,1.366666667
42,42,131.8177643,219.0856628,197.5630798,229.9681702,334.0853882,218.8601685,464.0456543,216.6127167,542.2649536,212.2879944,1.4
43,43,128.3713378,218.2032355,197.5357618,229.475657,333.3099779,217.3084498,463.2530051,213.9649536,541.7192638,209.7132909,1.433333333
