,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,c5_x,c5_y,t
0,0,113.7800598,214.693512,202.6329651,221.6716003,337.1500244,214.1432343,464.3882141,224.6086884,519.4951172,216.2825012,0
1,1,114.0015869,214.7999115,202.2563019,221.6751404,337.2076721,213.9698944,464.0877991,224.5723419,517.8026123,216.4793091,0.033333333
2,2,113.1679611,215.2982788,202.1836548,221.166748,337.0707703,213.3763733,465.0323792,225.9392548,517.8905029,215.8699188,0.066666667
3,3,114.4383163,216.5411224,203.1548615,220.9174652,337.7742004,212.8905029,465.1493225,227.6520996,517.3186035,215.9483032,0.1
4,4,113.1276855,215.6806793,201.766983,220.5897827,337.2846069,212.5952606,464.9001465,225.4427032,517.4454346,216.0619965,0.133333333
5,5,113.5599213,215.2264709,201.5384216,221.5343475,337.0089111,213.3221893,465.5358887,226.3480072,515.3615723,216.2084045,0.166666667
6,6,113.6153412,214.340683,198.2601166,220.1225281,337.0231323,214.6877441,463.8859253,222.8877258,516.8994751,216.9290314,0.2
7,7,114.1220169,215.1213226,198.4025726,221.2428284,336.694519,212.9949341,465.1272888,227.1297302,514.9448853,216.4495087,0.233333333
8,8,113.8622742,215.5736847,196.5040894,221.3660126,337.047699,214.7354584,464.1604614,222.4983215,514.9320679,217.1721954,0.266666667
9,9,114.0712662,214.2037048,195.9027252,220.9047089,337.1462097,213.1447754,464.9754028,223.2696075,514.7918091,217.2237091,0.3
10,10,114.8189316,214.6156464,195.6784363,220.1330872,337.4069824,214.8588104,465.3143311,224.7944336,515.3233032,217.6637268,0.333333333
11,11,113.2176895,215.0310669,194.5252228,221.83078,335.8284912,213.279068,465.2484741,223.2999725,514.0627441,218.6479034,0.366666667
12,12,113.2559128,214.8382416,193.2860107,220.7479706,337.1520081,213.5167999,466.5376282,222.7017822,513.9830322,218.482254,0.4
13,13,114.2937393,213.7814178,194.5178986,220.6639862,335.9515991,214.0462341,464.6180115,222.2863159,513.918335,218.4837799,0.433333333
14,14,113.1634827,212.8041992,194.7563324,221.4069519,336.474762,214.394104,466.6589661,221.7900238,512.6937256,218.947876,0.466666667
15,15,112.6618347,212.7939758,194.8829651,221.6071625,336.5258789,214.9123535,466.2589722,222.3828583,513.3942261,218.8029633,0.5
16,16,112.8526077,213.2626648,196.0686035,222.1511688,336.455719,216.2106628,464.8392334,222.3392944,514.0994263,219.4975128,0.533333333
17,17,112.6117554,213.3836975,195.2453156,221.3284149,335.9593811,215.9536133,463.6383057,221.9719849,512.7776489,219.7641449,0.566666667
18,18,112.6765213,214.0738525,196.3055573,223.5135956,335.4027405,217.2445984,464.2791748,219.5718689,512.9863281,220.0040131,0.6
19,19,111.9585342,213.770462,197.2802734,225.7871704,336.387085,216.2530212,464.2105713,219.1317902,513.5101929,222.2746277,0.633333333
20,20,111.6156616,213.1456299,198.3037567,224.0587769,336.5335388,217.1477661,464.2132263,218.919693,511.7718506,221.9168549,0.666666667
21,21,113.3893585,214.4224854,199.3473663,225.8492889,336.3758545,216.4669037,464.3733521,219.3003845,512.2180176,221.6078644,0.7
22,22,112.236412,213.4871826,199.40802,225.4158783,336.3936157,216.7760315,464.5292053,218.9165192,512.3375244,223.0734558,0.733333333
23,23,112.3992462,212.2761993,199.6424255,226.6137085,336.6224365,216.8537292,466.1925964,217.3171844,513.0878296,223.2254944,0.766666667
24,24,112.3852921,213.5945282,200.2487335,227.8699188,337.0600586,217.0911865,466.0981445,216.3066101,512.7666626,223.2926178,0.8
25,25,112.7765579,213.3013153,201.4516754,228.457016,336.619751,216.9734039,466.3574829,216.0540314,511.6090698,223.2792664,0.833333333
26,26,112.6327972,213.9122467,203.7307434,228.5671844,337.9254456,217.4855499,466.1121521,215.8495178,512.8458252,223.0721741,0.866666667
27,27,112.4196243,213.2936096,202.494873,229.0227966,337.756012,217.4127045,466.1304321,215.4510193,512.9490356,223.2319489,0.9
28,28,111.6799316,213.9193115,203.6104889,230.1613617,338.7763672,215.4965668,465.0299683,214.5195313,514.3972778,224.8094482,0.933333333
29,29,111.6963806,214.2395477,204.9503021,229.6175385,338.6590576,217.1028137,467.1091309,215.3192902,513.4235229,222.3857269,0.966666667
30,30,110.9689789,214.0912933,206.4841461,231.071991,338.2867432,216.3809814,466.274231,212.8818512,515.4577026,222.6960449,1
31,31,113.0357971,213.4871979,206.2549133,231.9729767,337.6749268,216.23526,466.6622925,213.0513916,516.2060547,221.6185913,1.033333333
32,32,113.0651321,212.5081482,206.4671783,231.9315033,337.3330078,215.2194519,466.718689,213.0744324,517.6865234,222.6717377,1.066666667
33,33,112.4697266,212.6346741,207.777771,231.9562836,337.1611328,215.76651,466.7253418,213.0295258,517.1070557,222.6353455,1.1
34,34,113.9911118,212.3459625,206.8795319,233.2870331,334.8691101,216.4839783,466.9312439,213.2070618,518.5819092,222.6551056,1.133333333
35,35,114.3974457,214.2973785,207.8964386,233.5621185,334.0203247,216.8080444,466.2230835,211.9338989,518.8221436,218.6620483,1.166666667
36,36,114.2117615,214.0638123,207.2707214,233.7576141,334.276947,216.3371277,465.6565857,212.4559631,521.9090576,217.5623474,1.2
37,37,113.396492,213.9515686,205.4383698,233.6214142,333.4238892,218.2647705,467.0099487,212.6625061,523.3839722,217.1161346,1.233333333
38,38,114.0020065,212.7489014,204.9117126,233.7904053,331.702179,216.8868256,467.1253052,212.6089172,525.7959595,214.7758331,1.266666667
39,39,113.1887054,213.1434784,204.4241028,233.7669067,331.8609009,216.9452515,465.3517456,212.2519989,526.0656738,214.5345764,1.3
40,40,114.7471466,212.7181854,203.934967,234.1335144,330.5527954,217.4509277,466.6009216,213.0671844,527.3600464,213.3502502,1.333333333
41,41,115.0261078,213.0275116,202.5036621,232.0306396,330.3486633,217.8905029,466.3407593,213.3682404,528.9506836,210.6880951,1.366666667
42,42,114.7729492,212.5702972,200.7173767,231.0926819,328.5477295,218.1226196,466.4715271,212.0852356,531.6901245,210.6190796,1.4
43,43,114.6226578,213.130249,198.1085205,228.2973938,326.6496887,217.698822,465.4805298,213.1387329,532.4345703,208.0324554,1.433333333
44,44,115.1377869,213.0054626,196.8049927,228.0823212,325.1607361,219.0112915,465.3247986,212.5919037,536.177063,209.0524139,1.466666667
45,45,115.3737869,212.6102295,195.4778595,225.2990417,326.0357666,219.1850891,463.7030029,211.9809723,538.0084839,206.3499756,1.5
46,46,115.2909698,212.234787,196.4191284,226.1720886,324.4148254,219.3875275,463.6313477,211.7483826,536.3010254,206.509552,1.533333333
47,47,115.3259583,213.3848419,192.7585754,225.6704102,325.9287109,218.9747162,463.4449768,211.4318237,540.4311523,206.5621033,1.566666667
48,48,113.6737671,213.3097687,193.3260498,223.4455719,324.6921997,219.6000519,463.3876343,209.8987885,542.8240356,205.8410034,1.6
49,49,113.954216,213.9199219,192.6301727,219.8552399,323.4528198,219.6081543,461.8727722,209.7097626,545.3478394,206.8463898,1.633333333
50,50,115.2241592,212.4074402,192.2774963,219.7505341,321.9491577,219.9082031,462.0073547,207.6069336,546.9465332,204.7896271,1.666666667
51,51,114.6784973,213.6397552,190.7011414,219.3230133,321.1811523,219.9165039,461.17099,207.6833191,547.2761841,204.4947815,1.7
52,52,116.2441101,211.8167572,191.243988,218.1085205,321.061676,221.2838898,460.4584961,209.6174469,546.7616577,205.6787262,1.733333333
53,53,115.9261322,213.4353943,190.5972595,217.2587891,321.4003906,221.0530396,460.881012,207.7346191,549.2938232,205.9638672,1.766666667
54,54,115.2803574,211.7262726,191.3043823,216.2779083,318.9882202,221.2749176,460.8592834,207.2765503,550.6046143,205.4324951,1.8
55,55,116.3089142,211.3569336,193.6539001,215.3678436,318.9686584,220.6103516,459.0561829,206.5218506,550.9088745,204.8236847,1.833333333
56,56,116.2511673,212.5186157,195.2679749,216.8562012,318.1236877,220.9361877,456.8973999,206.7966461,552.607666,205.7723541,1.866666667
57,57,116.8940659,213.0260925,195.7650452,216.28125,318.197998,220.7039185,457.1790466,207.3712463,551.8424072,205.3251343,1.9
58,58,116.7696152,212.7996674,195.2680206,215.9982758,318.1454163,220.8092041,457.0888977,207.4165192,551.7724609,207.0522919,1.933333333
59,59,115.5842819,211.6515503,197.9265289,217.0092621,317.4659729,220.5466919,455.7544861,206.5384216,551.3464355,207.8579712,1.966666667
60,60,116.6128616,213.5225983,200.2431183,218.4122162,316.9186707,221.1036377,455.4919128,207.5072479,552.6036987,207.0814667,2
61,61,116.6465912,212.0304718,201.5895386,219.4753876,316.6162415,220.4929352,453.9045105,205.4918518,552.6726074,206.7099304,2.033333333
62,62,116.1711349,213.4845734,205.024704,221.2678223,317.5325012,220.2535706,452.6165161,206.1964111,551.9165039,207.6348877,2.066666667
63,63,118.0711975,213.4956512,208.0154572,223.7377167,317.8694153,220.7497711,451.4552002,204.8287964,551.1299438,208.5521851,2.1
64,64,118.1250763,213.0020905,207.7135925,223.4682159,317.2757568,220.2300415,451.8873291,204.983902,550.5668945,208.278244,2.133333333
65,65,117.6587524,213.7001343,211.3178711,226.7193756,316.9150391,220.7436981,450.4851685,204.6091461,550.7264404,209.7285156,2.166666667
66,66,117.9027481,213.4675598,212.354187,227.6809082,317.234314,219.8514404,449.5715637,205.0769043,550.640564,210.0325623,2.2
67,67,118.1935196,214.8682404,214.5906067,229.3807831,316.6365967,220.6190033,450.4750061,206.5172119,549.145752,209.1842804,2.233333333
68,68,117.9298477,214.8282776,216.8269958,230.3779907,316.2453003,220.9155273,448.5629272,205.2217407,548.7236938,210.3410034,2.266666667
69,69,118.8881531,214.8563232,217.808609,231.9932709,316.5415039,221.4514771,448.7125244,205.3048706,549.0513916,208.4601746,2.3
70,70,120.3148346,214.4946899,217.6457672,232.2928925,316.0587158,221.5670471,447.9667053,205.5804901,549.1069946,208.811615,2.333333333
71,71,121.2748642,216.31427,219.7890167,233.4359894,315.0603943,221.4208679,448.9334717,205.0726013,548.0211792,209.0618439,2.366666667
72,72,120.5414352,218.2201385,220.9073792,234.9583282,315.0640259,221.0542603,448.0774536,205.4520416,547.2624512,212.5073853,2.4
73,73,121.6092911,219.2209015,224.1448669,234.7823486,315.2791138,220.5602722,446.510437,206.1355133,547.619812,212.5808868,2.433333333
74,74,123.0568542,221.3527679,223.852478,235.2565002,314.9470825,220.6434174,445.7362671,205.7352142,547.2461548,213.0716858,2.466666667
75,75,120.8449402,221.1392212,226.2632599,236.0381317,313.9404297,221.5931854,446.154541,204.8362274,545.4314575,212.7720337,2.5
76,76,123.5282745,222.1609802,225.3119659,236.1060028,313.5292358,219.9677277,444.6339417,205.66008,545.5571899,213.8942261,2.533333333
77,77,124.47789,222.9770966,226.3848877,237.2263184,314.1138916,220.8083801,444.7480469,204.1712799,545.3255615,214.0830994,2.566666667
78,78,124.2138519,225.6771088,227.1699829,238.6730347,313.7965088,221.2548218,444.9669189,204.8057709,544.7443237,214.2069092,2.6
79,79,124.5834961,225.5568237,227.3656616,237.8770599,313.7276611,221.2889099,444.3691711,205.1742859,542.4589844,213.5839233,2.633333333
80,80,124.0268097,225.1358032,227.7033691,238.3071594,313.4603271,221.3912964,445.1930542,205.1560211,542.5980225,214.4530182,2.666666667
81,81,124.0299759,225.7639465,228.1796265,238.1047058,312.942627,221.4023438,444.5257874,205.2093506,542.3171997,213.6121521,2.7
82,82,124.1470261,225.9446106,228.0813904,238.450943,312.9748535,221.460968,444.4940491,205.2610779,542.4865723,213.6402893,2.733333333
83,83,120.957634,227.5911255,226.9594727,237.7110291,312.4056702,220.4360352,443.9219666,203.8186951,540.5542603,213.843689,2.766666667
84,84,122.8726578,227.4088898,227.1185608,237.3358917,312.7554932,220.8139648,442.6368408,205.0802002,540.1038208,213.7362976,2.8
85,85,124.5582047,227.8020325,227.2532806,236.9475098,313.1939392,220.7025452,443.3074646,203.7992249,539.0761108,213.2777252,2.833333333
86,86,125.2862015,227.7872467,226.2536011,237.0183258,313.3342285,220.7546692,443.2094116,203.7502747,538.3091431,213.8960114,2.866666667
87,87,126.5571747,226.7826385,226.5002136,236.6724548,313.1530151,220.9376526,442.1546631,204.3085785,537.2242432,212.9889069,2.9
88,88,125.3478699,228.717041,226.7388306,236.4287567,312.8441162,220.8357544,443.1140137,204.4126892,538.3572388,213.6359406,2.933333333
89,89,125.1723251,228.6182861,224.608902,235.7618256,313.3392029,220.1455994,443.2738953,204.2206573,536.4005127,212.4376526,2.966666667
90,90,126.3030777,228.4344482,225.8444366,236.2745361,313.4608154,221.0939026,442.6260681,204.6412048,536.1102905,211.7104492,3
91,91,123.9171143,231.1726227,225.8371887,235.7756348,313.4331665,220.1958923,442.2804565,204.7142334,535.5274658,210.9914703,3.033333333
92,92,124.324234,230.2325134,224.1489258,235.043869,313.1958008,220.6838074,442.2017822,205.0060577,535.3775635,212.8292542,3.066666667
93,93,126.4186707,229.2615051,224.5426331,233.0312195,313.4700317,220.6630554,442.5862122,205.1754456,535.5206299,211.940506,3.1
94,94,126.8156815,230.5644989,225.0020447,234.2382202,313.8554688,220.5341797,442.0400391,204.8266602,535.6870117,212.1261444,3.133333333
95,95,124.7132568,231.7143555,224.8054199,232.8493347,313.6221619,220.9491577,442.6707764,204.8137817,535.3804321,211.6492157,3.166666667
96,96,128.6124115,234.5776978,223.048233,232.1942291,313.7793884,220.5415039,442.7983398,205.35672,533.225769,211.0773468,3.2
97,97,126.6417923,233.241745,222.9682465,232.0794983,314.1200256,220.4245605,443.0268555,206.5821686,533.0062256,211.0091248,3.233333333
98,98,126.8116913,233.3383789,222.8610535,231.6846161,314.6269531,220.2319031,442.0293579,204.9573822,532.5960693,211.5364532,3.266666667
99,99,130.2777557,237.7257843,222.6096954,230.8860321,315.0295105,220.7169189,440.4667969,206.3156738,532.763916,212.4820862,3.3
100,100,124.809845,230.6982727,222.4386749,231.2424164,315.1364746,220.126709,442.1285095,205.5458374,532.1246948,212.1768646,3.333333333
101,101,126.5944748,232.2744293,221.7685852,230.0291595,315.7542114,220.4688416,441.4292297,206.3152161,531.5913696,211.4531708,3.366666667
102,102,127.355957,230.0002899,220.6014557,229.8553619,315.5033875,219.763092,441.2961426,206.0864868,531.7022705,213.6666718,3.4
103,103,126.8104095,230.9127045,221.3230286,228.7967224,315.482605,219.894928,441.133606,204.6797943,529.0530396,212.5040131,3.433333333
104,104,129.0615387,231.2209473,219.8261871,227.6123657,315.6813354,220.9838409,441.2011719,206.792923,529.2719116,213.7880249,3.466666667
105,105,127.1937103,231.5561218,219.8795929,228.7236176,317.0390625,220.0467224,441.227356,206.4207458,529.4394531,212.3964386,3.5
106,106,129.1521301,231.5709686,220.0918274,228.7705688,316.9992371,219.7296753,441.234436,206.5560608,529.3569336,212.4674683,3.533333333
107,107,128.6666565,231.7208405,218.0591431,227.9682922,317.4586182,219.7064819,442.291687,206.2442169,529.1622925,213.2724762,3.566666667
108,108,126.7163162,230.5070648,218.0040131,227.3580017,317.928009,219.0994263,441.6856689,205.9634247,527.8574829,212.6720276,3.6
109,109,129.110199,230.5998383,218.5179901,227.6622772,318.0969849,219.7441864,441.3912354,206.4899597,527.8518677,215.186554,3.633333333
110,110,125.2082672,230.57164,217.7473297,226.443924,318.9275513,219.6674347,442.1123047,206.880188,527.7909546,214.1887207,3.666666667
111,111,128.9703369,229.5312958,216.5296021,226.858017,318.8521118,218.7667084,441.1988525,206.9530334,527.2943726,214.3347778,3.7
112,112,128.6676025,228.5011292,217.2756042,226.9512939,318.7799072,218.5907288,442.8925781,207.1223755,527.9888916,214.3112488,3.733333333
113,113,128.995697,228.7107391,216.2504425,226.9690094,319.6471863,219.5246887,442.9839478,207.3157654,527.9628906,214.6734924,3.766666667
114,114,128.9878693,228.500061,215.3961182,226.7803497,319.5323486,219.0137024,443.5082397,207.4401093,527.6572876,215.2083282,3.8
115,115,130.6433563,229.082901,215.6152954,225.3819885,319.9248352,218.4891357,443.9084473,207.2757874,527.9259033,216.1351929,3.833333333
116,116,130.5329895,228.6129456,214.9340515,224.3511353,319.5130005,218.8042603,443.7553711,208.6234741,525.8239136,215.3087311,3.866666667
117,117,133.0167542,227.9493713,214.5950012,224.8861084,319.8783264,218.9223328,443.946228,208.3854065,525.6976318,215.6735382,3.9
118,118,131.677536,228.9656372,214.5266266,226.0223846,320.0977173,219.1248474,444.7357788,208.0032806,525.7824097,215.3764801,3.933333333
119,119,133.3743286,228.2213898,213.2479401,224.325943,320.5241089,218.6480408,444.1889648,208.4428711,526.2104492,215.562912,3.966666667
120,120,131.3453979,227.4372864,212.8519592,224.7790222,321.4051208,218.3103943,444.8069763,208.6382446,526.6140747,216.1138611,4
121,121,130.2480774,227.9812164,212.450592,224.1824341,320.671875,218.5497589,447.2754517,209.895462,524.5472412,216.4542847,4.033333333
122,122,127.1070709,227.2423553,212.1302643,223.6287842,321.1468506,218.9466553,448.0241699,208.4460602,525.8983154,216.3573456,4.066666667
123,123,130.8983459,228.5531311,211.8005219,224.2319794,322.1860962,218.7360229,449.1299133,209.5129089,525.1462402,217.1109772,4.1
124,124,133.9732056,228.4326477,211.6057281,224.4154968,319.8153687,218.0532837,448.467865,209.9115906,524.5554199,217.0037231,4.133333333
125,125,130.8214264,227.195694,211.9974976,224.2976532,320.8218994,218.6759644,449.7512512,209.1194153,524.9868164,216.1131134,4.166666667
126,126,133.7845917,227.0987549,211.1792603,223.0924988,321.7619629,218.8735046,450.2285156,208.7328491,524.74823,214.8166504,4.2
127,127,135.2843781,227.9415741,211.977066,224.3553925,320.3410645,219.3812408,451.5012817,208.0461731,524.3182983,216.3405609,4.233333333
128,128,135.6000824,226.6044617,211.5932159,225.2798157,320.7296143,217.7125702,452.7468872,208.1105347,524.723999,216.0139465,4.266666667
129,129,133.3783264,226.9973145,211.0197144,222.8816833,321.0896912,217.6663055,454.461731,207.4507904,524.4393921,214.7848816,4.3
130,130,134.6434326,226.5360107,210.9604797,222.7798157,322.9145813,217.7331848,454.4431152,208.5772705,524.4523926,214.9206543,4.333333333
131,131,130.9455414,226.3595428,210.864624,223.9674988,322.0594177,217.7042847,455.3044128,207.8757935,525.3805542,215.6722565,4.366666667
132,132,128.7201843,227.4547882,210.2494049,222.8542175,322.4111023,217.8963318,454.9510803,209.3132324,524.6278076,215.3030396,4.4
133,133,128.4811401,227.1845245,210.1910706,223.7597351,321.9770813,217.4764404,458.3052063,207.5117493,525.3825073,215.3079834,4.433333333
134,134,134.678833,228.3246002,208.3671875,224.0282593,322.2830505,219.388916,458.5244141,208.1220245,525.0237427,214.7767181,4.466666667
135,135,132.7900543,228.0576172,208.7249756,223.349762,323.8731689,218.8460846,459.2056885,208.5639496,524.7597046,215.4272003,4.5
136,136,137.5971985,227.6343079,208.6473694,223.6658783,323.7312622,217.7378387,459.003479,207.6210175,526.0579834,215.1707153,4.533333333
137,137,137.8159332,227.7277679,207.8391266,222.5717621,323.4029846,218.1916504,460.6893311,207.5632477,527.0512085,215.5913696,4.566666667
138,138,137.7057037,227.1232147,208.4871368,223.5180969,323.0009155,218.4082031,460.7906189,207.1547089,526.4104004,216.0510101,4.6
139,139,135.9243317,228.4657898,207.2339783,224.6809082,323.8263855,217.2827759,461.8643494,207.5488434,527.0139771,216.2733002,4.633333333
140,140,135.9788666,227.8421326,206.9920349,224.8784332,324.2258911,218.3200378,463.4253845,206.1944733,526.8869629,217.1538391,4.666666667
141,141,136.3097076,227.2584991,206.4309387,224.1866913,324.5636292,218.3514709,463.0746155,206.1129456,527.5481567,217.3310242,4.7
142,142,136.2498474,227.3850098,206.4772034,225.4736938,324.6324158,218.496994,462.888916,205.9604034,527.4383545,217.5058594,4.733333333
143,143,136.9624939,230.9986572,206.6978607,225.2734985,325.013031,218.3024902,463.8840637,207.1715088,526.7766113,217.0383148,4.766666667
144,144,138.3153839,228.9113312,205.345047,227.0011902,324.2406616,217.8963623,465.1688843,207.7261047,527.8540039,218.0740814,4.8
145,145,136.8009796,227.8258057,205.2520599,226.5702972,323.9361572,216.9536133,464.8320313,207.1299133,527.2529297,217.5855255,4.833333333
146,146,137.8285828,226.8310242,204.9092712,227.4064026,324.6260071,216.7827454,464.4706116,207.0397797,527.2455444,217.7919464,4.866666667
147,147,137.6594849,226.7306213,203.7849121,228.8727417,326.201355,218.3301697,465.6936951,207.0151672,527.3950806,219.2527161,4.9
148,148,137.946991,227.40065,204.9488373,229.0548706,325.3639832,217.0403137,466.8495178,207.5810699,527.3672485,218.7283936,4.933333333
149,149,136.8442688,227.5751343,204.1539917,230.450058,325.2333984,218.4115753,466.9785461,207.1158447,527.6055298,218.5976715,4.966666667
150,150,136.3337555,228.8265381,201.9272308,231.481781,325.9046326,216.8960114,466.3707275,207.5809937,528.4675903,218.8833771,5
151,151,137.4079437,228.8277283,202.0258026,232.2906647,326.1581116,217.7281799,467.3925171,208.4451294,528.5268555,218.458725,5.033333333
152,152,136.8605804,229.1060791,199.8078461,233.3074799,326.3347778,218.0948639,468.2957764,208.51828,527.1696777,220.1668091,5.066666667
153,153,135.5827026,227.7645721,199.7133636,234.1681519,326.970459,218.3495636,468.4421082,209.3805084,527.5820313,219.7867889,5.1
154,154,135.5893707,227.8345947,199.8976593,234.214798,326.8944702,218.2954712,468.3054199,209.4369659,527.4699707,219.8876801,5.133333333
155,155,136.375946,227.4462433,199.3497772,234.7779083,327.7862244,218.2682953,467.9478149,208.766037,528.7012939,221.1341553,5.166666667
156,156,136.4944611,227.4389191,198.5462799,235.9584351,326.7680054,217.5662689,468.8010254,209.5980835,528.611084,220.3319092,5.2
157,157,136.3811035,227.8593903,198.0578308,236.7599792,328.137146,217.4468689,469.8439331,209.8922729,528.7383423,219.8343201,5.233333333
158,158,135.6463776,225.8987732,197.4069824,238.2791748,328.157074,218.0094757,469.6567078,211.702774,528.2079468,218.616272,5.266666667
159,159,135.8945313,225.9517212,197.2299652,238.5766449,328.9883728,217.3765411,470.1425781,210.7370453,529.0447998,218.6711273,5.3
160,160,137.1006775,226.4829407,196.706192,238.4196167,326.8952637,217.7970428,470.8118286,211.307251,530.4831543,220.0057678,5.333333333
161,161,137.2810211,224.9444427,196.3635864,238.3522034,327.9108276,218.0571747,470.6542053,211.2277222,530.5631714,218.5058594,5.366666667
162,162,137.1020355,230.0212555,195.8900299,238.5621338,327.7257385,217.53508,470.4963989,211.3840332,530.5321655,218.109314,5.4
163,163,137.1008911,227.2081451,195.5727997,237.9221497,328.6491699,218.400589,471.1147461,211.4663239,532.3594971,216.6812744,5.433333333
164,164,135.4837036,226.1851654,196.4281616,236.999115,330.347229,217.160202,471.903656,213.239151,532.321228,215.5424652,5.466666667
165,165,137.4629364,226.8813782,196.3929138,235.39505,329.2719727,216.8393402,470.3692627,213.6375275,530.9481201,216.1565399,5.5
166,166,135.6771088,226.8077087,195.404953,236.425415,328.9745483,216.3694,471.6372681,213.1980896,532.7977295,216.1838531,5.533333333
167,167,137.3649445,222.7626801,195.5118866,235.9233398,329.7635193,215.6630096,470.8678284,215.1678162,532.6481934,215.5638885,5.566666667
168,168,137.0586243,222.7002411,196.1926117,232.9613342,331.2615967,216.437561,470.7035522,215.8094635,532.3890991,215.1390228,5.6
169,169,138.2276459,224.6434174,196.0354309,232.7218018,331.6853638,216.3911285,469.3328247,215.6331177,532.1134644,212.6641388,5.633333333
170,170,137.0505219,222.6152344,196.6573181,232.1399841,331.9744873,216.4521484,469.6579895,216.7274628,534.2225342,211.0019531,5.666666667
171,171,136.6385345,223.0772095,196.4503021,230.0467834,332.1046143,216.1104431,469.1835022,216.8400269,533.9052734,212.2094116,5.7
172,172,137.5941925,223.4592133,195.9036407,230.2078094,333.2080994,216.9693756,469.5353699,216.4961548,534.3053589,210.7428436,5.733333333
