,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,c5_x,c5_y,t
0,0,102.81312561035156,215.282958984375,186.87686157226562,217.56552124023438,345.44696044921875,212.86448669433594,454.92193603515625,215.81289672851562,527.478515625,208.63064575195312,0.0
1,1,101.65723419189453,215.91522216796875,186.98724365234375,216.76211547851562,343.9614562988281,212.65029907226562,453.7115783691406,216.61508178710938,531.7953491210938,209.38597106933594,0.0333333333333333
2,2,100.9350814819336,216.06671142578125,187.62216186523438,217.9993133544922,344.9148254394531,212.85804748535156,452.9603271484375,216.260498046875,534.513671875,209.45765686035156,0.0666666666666666
3,3,101.15465545654297,215.4491729736328,187.66722106933594,218.72341918945312,343.50738525390625,212.14926147460938,453.71319580078125,217.01748657226562,537.0135498046875,208.8550567626953,0.0999999999999999
4,4,102.08836364746094,217.43824768066406,188.96432495117188,217.81573486328125,344.7231140136719,212.20867919921875,453.6018371582031,217.38046264648438,540.6981811523438,208.91268920898438,0.1333333333333332
5,5,102.2903060913086,217.07566833496094,187.39305114746094,217.66558837890625,343.1579895019531,211.95640563964844,454.3294677734375,217.11985778808594,540.4185180664062,207.4777374267578,0.1666666666666665
6,6,102.43260192871094,215.35694885253906,188.22279357910156,217.67076110839844,343.1863098144531,212.48828125,456.7739562988281,217.72215270996094,542.598388671875,208.27734375,0.1999999999999998
7,7,101.400146484375,216.87966918945312,188.08004760742188,220.6383056640625,343.21258544921875,212.51351928710938,455.1947021484375,218.3157501220703,543.6981201171875,207.33799743652344,0.2333333333333331
8,8,101.23745727539062,217.19342041015625,190.2208709716797,220.37155151367188,343.73626708984375,211.8971405029297,453.0237121582031,218.87265014648438,544.671630859375,207.03334045410156,0.2666666666666664
9,9,103.9422378540039,217.54696655273438,190.64651489257812,221.23252868652344,343.4580993652344,211.83680725097656,452.8919982910156,218.8903350830078,547.4854125976562,206.31068420410156,0.2999999999999997
10,10,104.49896240234375,217.625,191.24197387695312,221.21463012695312,342.5852355957031,211.80178833007812,452.57794189453125,218.40025329589844,547.8140869140625,207.77825927734375,0.33333333333333304
11,11,103.12871551513672,217.22999572753906,192.44619750976562,220.897216796875,343.09857177734375,211.64920043945312,452.6108093261719,218.3447265625,549.9390258789062,205.31613159179688,0.36666666666666636
12,12,103.07819366455078,217.24684143066406,192.46983337402344,222.43418884277344,342.51226806640625,211.8325653076172,453.66925048828125,216.2066192626953,551.3350830078125,205.793212890625,0.3999999999999997
13,13,103.84380340576172,216.8815460205078,192.96536254882812,223.6741943359375,342.3721923828125,210.9840087890625,452.61614990234375,217.4005584716797,551.4385986328125,206.6407928466797,0.433333333333333
14,14,104.43614959716797,216.7577667236328,194.1709442138672,223.01611328125,342.39935302734375,212.29833984375,453.9242858886719,215.56161499023438,551.6605834960938,207.63145446777344,0.46666666666666634
15,15,107.23968505859375,216.79376220703125,194.5645294189453,223.88873291015625,340.3367919921875,210.93214416503906,453.44512939453125,216.95724487304688,553.3495483398438,205.419921875,0.49999999999999967
16,16,106.87384033203125,216.4648895263672,195.69900512695312,223.5559539794922,340.0090026855469,212.26199340820312,452.82244873046875,214.6796112060547,553.5712280273438,205.35284423828125,0.533333333333333
17,17,106.68751525878906,217.57533264160156,196.0677490234375,224.2247772216797,340.2166748046875,212.0510711669922,452.7460021972656,214.48565673828125,553.3818969726562,205.07847595214844,0.5666666666666663
18,18,109.43072509765625,217.54078674316406,196.8453826904297,223.23138427734375,339.65679931640625,211.57215881347656,452.7460632324219,212.8089599609375,555.0516967773438,204.8761749267578,0.5999999999999996
19,19,108.93256378173828,217.0145263671875,197.35617065429688,224.14569091796875,339.1914978027344,212.01849365234375,453.9306335449219,211.69131469726562,555.0457153320312,205.0882110595703,0.633333333333333
20,20,109.65172576904297,217.48049926757812,200.19854736328125,224.27963256835938,338.80023193359375,211.49029541015625,453.4390563964844,210.5231170654297,555.091796875,206.97161865234375,0.6666666666666663
21,21,109.91761016845703,215.88815307617188,201.25039672851562,223.12185668945312,338.52203369140625,211.81695556640625,454.80712890625,210.02391052246094,556.1837158203125,207.88571166992188,0.6999999999999996
22,22,110.16002655029297,216.9560546875,202.6463623046875,222.95057678222656,338.28228759765625,212.23086547851562,453.50860595703125,209.39559936523438,557.4273681640625,205.86181640625,0.733333333333333
23,23,110.03584289550781,218.23944091796875,202.6283721923828,222.40625,337.87738037109375,212.50286865234375,454.6653747558594,209.3920440673828,555.6991577148438,206.34332275390625,0.7666666666666663
24,24,110.53863525390625,217.47434997558594,205.26516723632812,223.34844970703125,336.3305358886719,211.7505340576172,454.62591552734375,210.143310546875,555.6932373046875,207.23709106445312,0.7999999999999996
25,25,110.69828033447266,217.50262451171875,205.28890991210938,221.38229370117188,337.46417236328125,211.50059509277344,454.5138244628906,211.56448364257812,556.046142578125,207.4667205810547,0.8333333333333329
26,26,108.9593505859375,216.70587158203125,207.65399169921875,222.00918579101562,337.6991882324219,212.92489624023438,454.05560302734375,210.61985778808594,556.4112548828125,207.7546844482422,0.8666666666666663
27,27,110.0677261352539,217.2144775390625,208.31640625,220.70492553710938,337.1810607910156,212.27285766601562,455.177490234375,212.36817932128906,556.7669677734375,206.9097442626953,0.8999999999999996
28,28,111.33869934082031,216.50808715820312,208.55636596679688,221.052001953125,335.6644287109375,212.57733154296875,455.3108215332031,212.49581909179688,555.0802001953125,206.88604736328125,0.9333333333333329
29,29,110.78234100341797,216.29420471191406,209.808837890625,220.45301818847656,334.21160888671875,213.33201599121094,455.0215148925781,211.31655883789062,555.307861328125,206.862548828125,0.9666666666666662
30,30,111.82131958007812,215.66131591796875,209.99452209472656,220.69566345214844,333.7810974121094,213.51739501953125,455.74139404296875,211.76385498046875,555.2715454101562,206.95977783203125,0.9999999999999996
31,31,111.2832260131836,215.7503662109375,209.24949645996094,221.52801513671875,335.6624755859375,213.11502075195312,454.5221252441406,213.30267333984375,557.09521484375,207.24240112304688,1.0333333333333328
32,32,112.29387664794922,217.11502075195312,208.79197692871094,220.58193969726562,335.3962707519531,213.36325073242188,454.1181640625,214.61297607421875,555.30322265625,207.25633239746094,1.066666666666666
33,33,111.20500183105469,215.50259399414062,207.46298217773438,219.80909729003906,334.73773193359375,212.7386932373047,454.7417907714844,212.89256286621094,556.5215454101562,206.78146362304688,1.0999999999999992
34,34,112.87586212158203,215.6470184326172,206.37100219726562,220.06069946289062,335.2687072753906,213.41500854492188,455.2305908203125,213.78216552734375,554.5919189453125,208.74937438964844,1.1333333333333324
35,35,112.80783081054688,213.98814392089844,205.41726684570312,219.98764038085938,335.86614990234375,212.93247985839844,455.2494812011719,213.25265502929688,555.2845458984375,207.2187957763672,1.1666666666666656
36,36,112.00888061523438,215.60614013671875,205.79713439941406,219.12457275390625,335.85504150390625,214.64004516601562,454.71429443359375,212.86790466308594,556.6331176757812,207.475341796875,1.1999999999999988
37,37,112.19274139404297,214.3343048095703,203.08949279785156,221.78468322753906,335.73681640625,214.310302734375,455.1884765625,212.91905212402344,555.818603515625,206.39669799804688,1.233333333333332
38,38,112.24497985839844,213.52371215820312,200.70404052734375,220.69688415527344,335.1846923828125,214.02162170410156,455.05615234375,212.7705535888672,554.8161010742188,208.67709350585938,1.2666666666666653
39,39,109.50894165039062,213.03726196289062,199.8389892578125,221.03970336914062,334.6380920410156,213.42752075195312,455.0373840332031,214.13670349121094,553.80078125,206.66470336914062,1.2999999999999985
40,40,111.46342468261719,212.20391845703125,195.42074584960938,221.60333251953125,335.8400573730469,214.24337768554688,454.2026062011719,213.4906463623047,553.7828369140625,208.93185424804688,1.3333333333333317
41,41,110.41364288330078,211.521484375,194.31289672851562,220.7222900390625,335.95367431640625,215.66220092773438,454.88970947265625,214.74916076660156,552.819091796875,208.86378479003906,1.366666666666665
42,42,110.43344116210938,213.1365509033203,194.46522521972656,220.52658081054688,335.36639404296875,215.20909118652344,454.8545227050781,214.9086151123047,552.802490234375,208.8441162109375,1.3999999999999981
