,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,c5_x,c5_y,t
0,0,115.195282,218.3665314,204.4724731,222.7055664,350.9225159,217.2655334,458.661499,211.8145599,541.7978516,213.2327728,0
1,1,114.7559052,219.6404877,203.4373169,221.9830017,350.9365845,217.110672,457.2440491,211.5012207,540.3197632,214.8126678,0.033333333
2,2,114.3546295,218.7218781,203.9581451,221.8705292,350.7854919,217.054306,458.1876221,209.1695862,537.7583008,216.7302246,0.066666667
3,3,114.5602341,218.824707,204.3103638,222.1053009,350.8826294,216.9025421,459.209259,209.5480957,535.9446411,217.8991699,0.1
4,4,115.1845245,217.6481934,204.6256561,222.5072937,350.8136902,217.3285828,459.6257629,206.9868469,532.3806763,217.2718353,0.133333333
5,5,115.8346558,218.3023071,204.3690338,222.1491852,350.7399292,216.8811951,460.0438232,206.9219971,530.6356201,218.9423828,0.166666667
6,6,113.9337997,218.4848175,204.0611115,222.9449921,350.7845459,217.008728,460.4165649,207.8559113,529.5889282,218.6606598,0.2
7,7,114.2184906,218.2204437,204.4463348,222.6155243,351.0070496,218.4779205,461.6967773,207.2332001,528.4145508,221.1203766,0.233333333
8,8,114.068718,217.0387573,203.8102417,223.0353394,351.1157227,216.7009735,463.446167,206.5117493,525.4263306,221.693222,0.266666667
9,9,115.4111862,218.230484,203.125412,222.7914429,349.0606689,216.8628082,463.4662476,205.4436646,522.9325562,223.0115204,0.3
10,10,114.7934189,216.3877106,203.4316254,222.0440216,348.8547363,217.0307312,466.0586853,206.5084686,520.7628174,223.8616638,0.333333333
11,11,115.628212,216.525116,203.9037933,222.5204163,349.1088257,216.7546539,464.6951904,205.2719269,518.4985352,227.1718445,0.366666667
12,12,115.7414856,216.8632355,203.1708832,223.1302643,348.526062,217.4562683,465.1907043,205.421814,518.8374634,226.0213776,0.4
13,13,116.0299606,216.6584778,204.5126648,222.9169006,348.3392334,215.903595,465.0258484,205.4233704,516.1864624,226.6545258,0.433333333
14,14,115.4459381,216.5710907,204.0400543,222.5903931,348.5961609,217.5068665,465.8067017,205.655304,513.5974121,228.7537842,0.466666667
15,15,115.5096054,216.6998291,202.5736542,222.383194,348.1254883,217.4688416,465.6152344,206.3181152,511.6242371,228.7642517,0.5
16,16,115.4117737,216.169693,203.9070587,221.6554565,348.1763306,218.2854614,465.6455688,205.5128479,509.1463013,229.1520844,0.533333333
17,17,115.914917,217.2378845,202.6087952,221.8326721,348.2030334,216.7042389,464.6314087,206.3565216,508.3960266,229.7070465,0.566666667
18,18,115.775856,216.9172058,202.5404663,221.7520142,348.2208557,218.5527954,464.6055908,206.2565002,508.4383545,229.7641907,0.6
19,19,115.7502518,215.7706604,203.3526001,221.7065125,348.4635925,216.8856812,464.3424072,206.0276947,507.3807678,229.7871704,0.633333333
20,20,115.7783508,216.0367889,204.0634613,221.9730377,348.3677063,218.4726105,464.0490723,206.37677,505.6849365,229.5352936,0.666666667
21,21,116.1750259,216.2885742,203.4532928,222.5278168,346.3815002,217.8652802,462.7650757,206.3012238,503.8033142,231.5119629,0.7
22,22,116.4492111,216.3992615,203.2339325,222.044632,346.0082703,217.8890228,461.8446045,206.7425385,503.7462769,231.7533875,0.733333333
23,23,116.3747635,216.2045746,202.3004456,221.3996277,345.504425,216.4241333,460.1016846,207.1824036,501.5508423,232.0302582,0.766666667
24,24,118.1236191,216.9073792,203.2766266,222.8939362,345.4151917,216.4052429,460.5758667,208.2371521,502.1533508,232.5062408,0.8
25,25,116.2963486,216.8000793,202.8102722,222.2642059,345.0296631,216.7273712,459.8085327,208.5521698,501.6560364,231.9907379,0.833333333
26,26,116.7593536,215.5298157,201.8098907,222.9329071,345.5136414,215.3049164,457.8243103,208.4953918,500.2017517,231.1142578,0.866666667
27,27,116.7352829,217.0675049,201.4518433,222.5779572,345.0662231,214.9966736,458.0056152,208.5575867,498.0630798,231.1201172,0.9
28,28,116.8644104,215.2041321,202.0419617,223.9283905,343.5332642,216.4303589,457.3438721,208.5451202,498.5687256,230.5522003,0.933333333
29,29,117.2868195,215.3598022,202.5938873,222.2966461,343.6408081,214.3047638,456.4658203,209.6989288,497.2174377,230.6817932,0.966666667
30,30,117.2149582,215.2084351,202.0616302,222.5901794,343.5603027,215.8528442,455.9804382,209.8454437,497.9952087,230.3845062,1
31,31,116.9524231,215.1766815,201.704895,222.5711517,343.5840149,215.9125977,455.6059875,209.9274445,497.6627808,230.4811096,1.033333333
32,32,117.6854782,215.1586914,202.8453369,222.5026093,341.5745544,215.4796143,454.3823242,209.7201843,497.1076965,230.1970673,1.066666667
33,33,117.4916534,216.568924,201.4467163,221.2293091,341.8893738,215.3280182,455.5799561,210.7130585,497.1004333,229.8946686,1.1
34,34,117.1058655,216.8455353,201.8968964,221.4713898,340.7724609,215.0978546,455.0420837,209.5653839,497.5692444,230.0943298,1.133333333
35,35,117.5685425,216.8354645,202.0952911,221.0218048,340.8202209,215.6919861,455.4006042,210.0950317,496.68396,229.5175323,1.166666667
36,36,117.1900177,216.2635956,201.3808441,222.0836182,341.4863586,216.2350311,456.3695679,209.2454987,496.7705688,229.2042999,1.2
37,37,117.2238693,216.2746582,201.3963623,222.0741882,341.469696,216.1985016,456.3341675,209.8267517,496.7192078,229.1921844,1.233333333
38,38,117.0305023,216.4381714,200.934494,221.8066406,340.9968567,215.8244476,456.5459595,209.216156,497.8565674,229.4104004,1.266666667
39,39,119.2229385,216.4525909,202.144043,220.2390289,340.3511047,216.0927887,457.1916504,209.4425507,498.1610413,227.3196411,1.3
40,40,119.0432281,216.4015198,201.1124115,220.3517914,340.2213745,215.6972656,458.055542,208.0533142,498.0001831,226.1010742,1.333333333
41,41,119.0276337,215.8003845,201.4549866,220.2859192,339.8408508,217.3435516,460.1866455,209.3093262,499.1456299,227.7359467,1.366666667
42,42,118.6758881,215.7139893,202.1040955,219.9190674,340.0991516,216.0530701,459.5491638,209.4497681,499.9960938,226.1554565,1.4
43,43,118.6512222,215.8065491,202.1397858,219.8995819,340.1355591,216.0598145,459.7979126,209.5512848,500.1387329,227.9378967,1.433333333
44,44,118.7377014,216.1301117,199.8812408,219.9062958,339.2891235,217.3515015,459.6023865,209.4802094,500.3514099,226.7563934,1.466666667
45,45,118.8972626,216.0140533,200.0161896,221.0457916,338.5252686,217.2969971,460.2892456,209.4917908,500.5111389,226.0660095,1.5
46,46,118.9890213,215.8220825,200.6699829,220.7063293,338.1841125,217.3832092,459.8561401,209.5666351,500.7942505,225.7670135,1.533333333
47,47,118.798996,215.5402527,201.1552429,220.0534821,338.0739441,217.1772614,459.8387146,208.8532715,501.545929,226.120697,1.566666667
48,48,119.2779617,215.5751801,199.6780853,220.5558319,337.7743225,217.6726532,458.8136902,209.5513916,501.9764404,226.8534393,1.6
49,49,117.6931076,215.8291321,200.2528381,221.5180359,339.4799194,215.8828583,458.6161804,209.5609436,502.0167236,227.0868378,1.633333333
50,50,119.4150085,215.376236,201.3185425,221.2939606,339.3596497,217.423111,457.886322,209.7885132,501.5569763,226.5332031,1.666666667
51,51,119.4818192,215.6414642,201.1394806,221.7716217,338.9324036,217.6638794,457.4069214,210.4870453,503.2343445,225.192276,1.7
52,52,119.3340836,215.3878174,201.701416,222.0871277,339.1282959,217.4187164,458.3927307,210.2597504,503.9673767,224.1454468,1.733333333
53,53,119.4757843,215.7203522,201.2900391,222.3084412,338.5213928,216.9772491,457.9842529,210.6996918,503.6786499,224.3989868,1.766666667
54,54,119.9733124,216.3264465,201.1441193,222.278717,337.5869751,217.2695313,457.5239868,210.0616608,504.7533875,222.0581207,1.8
55,55,120.0142059,216.3061371,201.1582489,222.4228973,337.7004089,217.0206146,457.6014404,209.8599701,504.6061707,221.892868,1.833333333
56,56,119.9567032,216.1620941,201.0272217,223.0703888,338.4438477,217.7865448,457.5990906,209.3435516,505.4477539,222.0668182,1.866666667
57,57,119.7209167,216.1886139,202.3204803,223.6678619,338.3523865,217.4630737,457.6304932,210.167038,507.4967346,221.9734955,1.9
58,58,119.2658157,214.6594391,202.211441,224.0353546,335.8448486,216.5485077,458.3609924,208.7336884,508.4038391,220.8562927,1.933333333
59,59,119.7700653,214.3591003,201.9310608,223.2398224,336.1033325,216.7442474,458.8313904,207.8356781,508.5565491,220.1266022,1.966666667
60,60,120.2437134,215.306839,202.2418671,226.0096588,337.5102844,217.5534058,460.1677551,209.4117584,510.3453369,218.7799225,2
61,61,120.3724899,215.269989,202.2477417,226.2081909,337.2763977,215.9528503,460.1055298,209.3549652,510.3412476,218.9129181,2.033333333
62,62,120.461586,216.7640991,202.650528,226.0553589,337.1174622,217.7879486,458.8328857,209.671463,511.8239746,216.8010712,2.066666667
63,63,120.3795242,216.6349335,204.2154388,224.6691742,337.0881042,216.2648315,459.9713745,209.5389099,512.5858154,214.5576935,2.1
64,64,119.6428757,214.4741669,204.3926849,225.2134247,337.3069153,216.1930084,460.2005615,208.6888428,515.0632324,214.8911438,2.133333333
65,65,120.0006638,214.7688141,203.7004242,225.2852173,337.3084412,216.1755829,459.8930054,207.88591,516.8223877,211.886322,2.166666667
66,66,120.0310287,214.6281433,203.8099213,225.0657806,335.8209229,216.3053284,459.9146729,209.5412598,519.0708618,213.3246613,2.2
67,67,120.0221939,214.5976563,203.9721222,225.018158,335.6288757,216.302124,459.8126831,208.7256927,517.3905029,213.1644897,2.233333333
68,68,120.3667145,214.4517059,205.1054993,224.866394,335.325592,215.9563904,459.6645203,209.2965088,519.3291626,212.6975861,2.266666667
