,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,c5_x,c5_y,t
0,0,140.83193969726562,214.56529235839844,184.89419555664062,227.23095703125,336.0532531738281,218.5716094970703,465.22723388671875,211.2569122314453,546.86328125,205.52084350585938,0.0
1,1,140.85842895507812,215.2528076171875,184.51698303222656,227.88697814941406,335.58319091796875,217.93568420410156,464.3609619140625,211.96405029296875,546.3961791992188,204.15122985839844,0.0333333333333333
2,2,140.9833526611328,215.3279266357422,183.26963806152344,228.08331298828125,335.8111572265625,217.5369873046875,465.3803405761719,212.29367065429688,547.23583984375,202.8113555908203,0.0666666666666666
3,3,142.12387084960938,215.02450561523438,182.9288787841797,228.62498474121094,335.7737121582031,217.2435302734375,464.6802978515625,212.21473693847656,546.3392333984375,202.7408905029297,0.0999999999999999
4,4,142.4257354736328,215.7513885498047,183.22230529785156,228.9108123779297,335.99664306640625,216.7975616455078,465.6678466796875,212.2838134765625,546.4197387695312,203.43260192871094,0.1333333333333332
5,5,141.46644592285156,216.988525390625,183.7921905517578,228.37428283691406,335.93731689453125,216.0236358642578,464.5470886230469,211.88641357421875,545.6723022460938,201.87265014648438,0.1666666666666665
6,6,141.41323852539062,217.0638885498047,183.70736694335938,228.4698944091797,335.8993835449219,215.90411376953125,465.9745178222656,212.0325927734375,545.8798217773438,203.34722900390625,0.1999999999999998
7,7,141.6037139892578,216.7523193359375,183.5128936767578,228.81857299804688,336.0252990722656,215.75015258789062,465.703125,211.46267700195312,545.8277587890625,202.92886352539062,0.2333333333333331
8,8,141.25482177734375,215.97793579101562,183.9049530029297,229.5125274658203,336.16131591796875,215.6931610107422,465.07220458984375,212.4546661376953,543.8973999023438,202.82058715820312,0.2666666666666664
9,9,141.5067138671875,216.127685546875,183.99551391601562,230.13906860351562,336.14306640625,215.06668090820312,465.408203125,212.78390502929688,543.6870727539062,201.61363220214844,0.2999999999999997
10,10,141.22955322265625,215.67462158203125,183.62452697753906,230.2926483154297,336.08984375,214.3729705810547,466.50408935546875,212.70108032226562,543.873046875,201.1038360595703,0.33333333333333304
11,11,141.4402313232422,215.72622680664062,183.7753448486328,229.7995147705078,336.6874694824219,215.03079223632812,466.47991943359375,211.92306518554688,542.8440551757812,202.80343627929688,0.36666666666666636
12,12,141.34983825683594,217.29469299316406,182.92684936523438,229.60455322265625,336.0250244140625,213.75372314453125,466.381591796875,211.6068572998047,542.47412109375,201.77952575683594,0.3999999999999997
13,13,140.99444580078125,217.26283264160156,182.65782165527344,229.55023193359375,336.963134765625,213.39422607421875,466.4364929199219,212.30764770507812,541.1672973632812,200.7383575439453,0.433333333333333
14,14,141.38330078125,218.74900817871094,182.6717987060547,229.81858825683594,337.30010986328125,213.2969512939453,466.5102844238281,211.93194580078125,540.245849609375,201.14456176757812,0.46666666666666634
