,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,c5_x,c5_y,t
0,0,125.5279769897461,213.9335479736328,199.43154907226562,214.13536071777344,330.69842529296875,215.30291748046875,462.83660888671875,211.0924835205078,512.1898193359375,217.6443634033203,0.0
1,1,125.31330871582031,213.88751220703125,200.63943481445312,213.60317993164062,330.7391662597656,215.31607055664062,462.9262390136719,211.26358032226562,512.2081298828125,217.55044555664062,0.0333333333333333
2,2,125.22301483154297,213.906982421875,200.15249633789062,215.13168334960938,331.21759033203125,215.09385681152344,462.13092041015625,210.5880126953125,515.1909790039062,216.53134155273438,0.0666666666666666
3,3,125.39535522460938,213.9757843017578,200.3783416748047,215.0098419189453,331.5289611816406,215.0467529296875,462.20123291015625,211.30642700195312,518.0271606445312,215.08493041992188,0.0999999999999999
4,4,125.41065216064453,213.67880249023438,200.31680297851562,215.59262084960938,331.7431945800781,215.08120727539062,461.58465576171875,211.3164825439453,522.9094848632812,214.8312530517578,0.1333333333333332
5,5,125.35348510742188,213.5458984375,200.7302703857422,215.64012145996094,333.1421813964844,215.4332275390625,461.75018310546875,211.53292846679688,524.2992553710938,213.60531616210938,0.1666666666666665
6,6,125.48169708251953,213.9401092529297,200.43408203125,215.275390625,331.8409423828125,215.41000366210938,460.1778564453125,211.5667724609375,528.0241088867188,212.7393035888672,0.1999999999999998
7,7,125.28306579589844,213.8302764892578,201.2774200439453,215.5654754638672,331.8096618652344,216.02232360839844,459.27325439453125,211.61468505859375,527.1924438476562,212.95294189453125,0.2333333333333331
8,8,125.51757049560547,213.3043212890625,201.93104553222656,216.68409729003906,333.7745361328125,215.7390594482422,460.03997802734375,212.0555877685547,528.2224731445312,213.52597045898438,0.2666666666666664
9,9,125.7121810913086,213.23365783691406,200.62689208984375,216.64895629882812,333.732421875,215.75018310546875,459.727783203125,211.80043029785156,532.4520263671875,212.09237670898438,0.2999999999999997
10,10,125.51676940917969,213.05657958984375,201.80455017089844,215.32492065429688,333.29180908203125,215.06121826171875,459.34747314453125,212.0259246826172,535.0296020507812,209.8648681640625,0.33333333333333304
11,11,125.63156127929688,212.9219970703125,202.14083862304688,214.78770446777344,333.155517578125,215.11280822753906,459.33319091796875,211.58616638183594,537.5744018554688,209.945068359375,0.36666666666666636
12,12,126.10552978515625,213.38180541992188,201.60723876953125,215.54666137695312,333.54156494140625,215.33848571777344,458.5455322265625,211.94369506835938,537.2978515625,211.36363220214844,0.3999999999999997
13,13,126.02393341064453,213.2084503173828,201.98712158203125,215.59461975097656,333.50537109375,215.34019470214844,458.51666259765625,211.88400268554688,537.7794189453125,211.05361938476562,0.433333333333333
14,14,126.07040405273438,212.93557739257812,201.5661163330078,215.628173828125,333.3184509277344,215.44097900390625,459.3212890625,211.3833770751953,538.7730102539062,209.90350341796875,0.46666666666666634
15,15,126.29896545410156,213.02438354492188,201.68899536132812,215.48370361328125,333.2751770019531,215.79229736328125,459.7196044921875,211.40170288085938,541.6434936523438,210.43658447265625,0.49999999999999967
16,16,124.42743682861328,212.89744567871094,201.79066467285156,215.67625427246094,333.71966552734375,215.7295684814453,460.25531005859375,211.49099731445312,542.198486328125,210.4627227783203,0.533333333333333
17,17,126.34342956542969,213.14576721191406,201.61111450195312,215.697265625,334.76373291015625,216.18368530273438,461.3915710449219,211.08111572265625,542.9015502929688,210.90211486816406,0.5666666666666663
18,18,124.50240325927734,213.37855529785156,201.917724609375,215.9166717529297,334.5579833984375,216.4779052734375,461.36212158203125,211.94216918945312,543.9728393554688,210.8948211669922,0.5999999999999996
19,19,124.5372314453125,213.53746032714844,201.9326171875,215.35794067382812,334.6142883300781,216.4390869140625,461.45245361328125,211.9544219970703,544.50244140625,210.8795928955078,0.633333333333333
20,20,124.31299591064453,212.57022094726562,201.4015350341797,215.7606964111328,334.33953857421875,215.64186096191406,461.46038818359375,211.42724609375,544.6746826171875,210.6025390625,0.6666666666666663
21,21,124.33911895751953,212.5175323486328,201.25332641601562,215.77920532226562,334.4125061035156,215.99908447265625,461.4617004394531,210.80960083007812,544.3417358398438,210.41200256347656,0.6999999999999996
22,22,124.25947570800781,212.6398162841797,201.29302978515625,215.72854614257812,334.3680419921875,216.12673950195312,461.9147033691406,210.549560546875,546.29296875,210.20831298828125,0.733333333333333
23,23,126.19436645507812,214.33436584472656,201.23854064941406,215.8413848876953,334.35833740234375,216.45062255859375,462.63055419921875,210.98004150390625,545.96142578125,209.0188446044922,0.7666666666666663
24,24,125.60108184814453,212.90054321289062,201.60206604003906,216.4026641845703,334.4118957519531,216.28994750976562,462.0558166503906,212.1131134033203,544.8369750976562,210.24453735351562,0.7999999999999996
25,25,125.66703796386719,212.82603454589844,201.60476684570312,216.19265747070312,334.39013671875,216.7688751220703,462.09295654296875,212.14437866210938,546.5963745117188,210.32960510253906,0.8333333333333329
26,26,123.83684539794922,212.6484375,201.90359497070312,216.12081909179688,335.234619140625,216.7337188720703,463.1021728515625,211.56480407714844,546.1046752929688,210.3087921142578,0.8666666666666663
27,27,123.87564849853516,212.6934051513672,201.6288299560547,216.26551818847656,334.30072021484375,216.59242248535156,462.8784484863281,211.00314331054688,545.58056640625,210.00189208984375,0.8999999999999996
28,28,123.97247314453125,214.4370880126953,201.07179260253906,216.46510314941406,335.25616455078125,216.77804565429688,462.5570068359375,211.36822509765625,547.7470092773438,208.96328735351562,0.9333333333333329
29,29,125.82723236083984,214.02133178710938,201.12599182128906,215.72142028808594,335.5040283203125,216.44888305664062,463.516357421875,211.32351684570312,547.212890625,207.65420532226562,0.9666666666666662
30,30,125.46095275878906,213.9321746826172,200.6219482421875,215.41270446777344,335.1955871582031,217.1705780029297,463.9192199707031,211.23550415039062,548.5184326171875,206.25103759765625,0.9999999999999996
31,31,125.46884155273438,213.84750366210938,200.52294921875,215.3997039794922,335.1495056152344,217.15072631835938,463.88360595703125,211.26145935058594,548.3798217773438,206.2137908935547,1.0333333333333328
32,32,125.61699676513672,213.76611328125,200.94918823242188,216.16543579101562,335.029541015625,217.56256103515625,464.7347717285156,212.05113220214844,548.2391357421875,206.7840118408203,1.066666666666666
33,33,125.69670104980469,214.39161682128906,201.02288818359375,216.2281494140625,335.12823486328125,217.17184448242188,463.58306884765625,210.736083984375,549.248779296875,206.25682067871094,1.0999999999999992
34,34,125.54793548583984,214.17794799804688,200.8428955078125,216.35791015625,335.41778564453125,217.230712890625,462.80908203125,211.74481201171875,547.716796875,205.2501220703125,1.1333333333333324
35,35,125.3355712890625,213.3292694091797,200.67562866210938,217.36207580566406,335.07904052734375,217.4347686767578,463.165771484375,210.98965454101562,549.06982421875,204.66299438476562,1.1666666666666656
36,36,124.70753479003906,213.42784118652344,199.91610717773438,217.97732543945312,335.20123291015625,217.8525390625,463.8416748046875,211.23992919921875,547.1312866210938,204.37379455566406,1.1999999999999988
37,37,124.78890991210938,213.49655151367188,199.8905792236328,218.11349487304688,335.2052307128906,217.85296630859375,463.834716796875,211.30545043945312,547.0266723632812,204.36447143554688,1.233333333333332
38,38,124.71117401123047,215.1844940185547,199.75656127929688,217.42445373535156,334.8265380859375,217.85061645507812,463.9350280761719,211.82852172851562,546.9071044921875,203.72251892089844,1.2666666666666653
39,39,124.80179595947266,214.9666290283203,199.38491821289062,218.889404296875,334.9693908691406,217.798583984375,464.2421569824219,210.97329711914062,545.3707275390625,202.82464599609375,1.2999999999999985
40,40,124.73070526123047,214.9949188232422,199.15338134765625,219.255615234375,334.82037353515625,218.15335083007812,464.15948486328125,210.53375244140625,545.43359375,202.9934844970703,1.3333333333333317
41,41,124.8177719116211,215.06661987304688,200.10867309570312,219.29672241210938,335.0592956542969,217.9713592529297,463.9197998046875,211.07691955566406,545.5004272460938,202.2867889404297,1.366666666666665
42,42,124.94828033447266,215.23663330078125,199.5751495361328,219.0906982421875,335.0064697265625,217.93716430664062,464.43463134765625,211.05841064453125,544.7471313476562,202.0650177001953,1.3999999999999981
43,43,125.00631713867188,215.05294799804688,199.80751037597656,219.60369873046875,335.1521301269531,218.101806640625,463.387451171875,211.786865234375,544.7479248046875,202.49452209472656,1.4333333333333313
44,44,125.17681121826172,215.50027465820312,200.36209106445312,219.565185546875,335.03155517578125,218.27499389648438,462.8088073730469,211.73330688476562,542.8544311523438,201.3552703857422,1.4666666666666646
45,45,124.8027114868164,213.68682861328125,199.55715942382812,219.5236053466797,334.83050537109375,217.8888397216797,463.337158203125,211.9640350341797,542.0104370117188,201.57391357421875,1.4999999999999978
46,46,124.47748565673828,213.9079132080078,199.34791564941406,219.8901824951172,334.6723937988281,217.80361938476562,462.9945373535156,211.85928344726562,542.1284790039062,201.27627563476562,1.533333333333331
47,47,124.66602325439453,215.65199279785156,199.32615661621094,219.61419677734375,334.8631896972656,217.94183349609375,462.9327392578125,211.4032440185547,539.503662109375,201.83140563964844,1.5666666666666642
48,48,125.72225952148438,213.9109649658203,199.71591186523438,219.66236877441406,334.6499938964844,219.0916748046875,462.61981201171875,211.72030639648438,538.0455932617188,205.12315368652344,1.5999999999999974
49,49,125.8331069946289,214.00364685058594,199.75909423828125,219.8441925048828,334.66070556640625,219.09036254882812,462.54071044921875,211.72357177734375,538.1765747070312,205.152099609375,1.6333333333333306
50,50,125.73077392578125,214.37013244628906,199.28707885742188,219.38255310058594,334.6456298828125,219.02304077148438,462.3685302734375,210.5474090576172,536.4398193359375,203.72210693359375,1.6666666666666639
51,51,126.00249481201172,215.31214904785156,199.86328125,221.08834838867188,334.6543884277344,219.13082885742188,462.4325866699219,210.99520874023438,534.9850463867188,205.75271606445312,1.699999999999997
52,52,125.99690246582031,215.6053009033203,198.65380859375,221.02645874023438,335.56768798828125,219.0732879638672,461.8703918457031,210.86843872070312,534.488037109375,206.09799194335938,1.7333333333333303
53,53,126.05363464355469,216.15924072265625,199.12815856933594,220.72317504882812,335.6360168457031,218.84950256347656,462.716552734375,211.37152099609375,530.6996459960938,207.79660034179688,1.7666666666666635
54,54,125.72160339355469,216.15447998046875,199.71893310546875,220.21649169921875,334.5606689453125,218.97027587890625,463.01055908203125,210.795166015625,529.29150390625,209.48390197753906,1.7999999999999967
55,55,126.0323486328125,216.5182647705078,199.1975860595703,220.94845581054688,334.4660339355469,218.67477416992188,462.53411865234375,210.7734832763672,529.1165771484375,209.29393005371094,1.83333333333333
