,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,c5_x,c5_y,t
0,0,125.6066284,219.5772552,188.7819061,223.5595856,336.2224426,214.292099,465.6689453,206.6736908,536.4038086,207.4509125,0
1,1,126.5397644,220.0768127,189.5078735,223.443161,337.0563354,214.4501038,465.8460693,206.5187836,537.2006226,206.7737885,0.033333333
2,2,125.9046631,219.5677643,188.9264984,222.3833923,337.0769043,214.508316,466.1687012,206.0275726,536.5432739,206.4452057,0.066666667
3,3,126.0387268,220.5213776,188.7268219,223.3243866,336.9304199,214.8834991,466.6790771,205.6036987,538.0033569,205.8420868,0.1
4,4,126.2732468,220.7314148,188.9694672,222.7994537,337.0753479,214.852005,466.7290039,206.354599,537.769104,205.5411987,0.133333333
5,5,125.7288742,220.5523071,188.4095917,222.5670624,337.0901184,214.8212128,467.1701355,206.1382904,537.1246948,205.7573242,0.166666667
6,6,125.7709656,220.8740692,188.6951447,221.9763336,336.4594116,214.7930298,466.0625,206.4506073,536.8897095,206.7666473,0.2
7,7,126.5459747,221.5277252,188.3561554,221.8818207,337.1276245,214.7104187,466.598877,206.7204285,536.1002197,207.5670319,0.233333333
8,8,124.6240692,221.5156708,187.9933777,221.4241486,336.1230774,214.7723236,466.0237732,206.9278564,537.4390259,207.818512,0.266666667
9,9,124.4006271,221.4055939,188.1299438,220.7924957,336.2583923,214.9991455,466.0252075,206.6347046,537.2849731,207.6650848,0.3
10,10,124.3662415,222.3307495,187.4154205,220.0155029,336.3702393,214.3918915,466.9200134,207.5662994,535.4337769,208.5031128,0.333333333
11,11,124.4009781,222.2727356,187.5892792,219.7759857,336.2843323,214.6298065,466.1682129,206.6775055,535.4180298,208.544632,0.366666667
12,12,124.1118927,220.6490936,187.6085358,221.3977966,336.4399414,214.5573273,466.411499,208.4759064,535.3688354,208.7718964,0.4
13,13,124.9069901,221.7907257,188.3737946,220.6117859,335.9871216,214.5723572,466.3850403,208.9241486,536.746521,208.4222412,0.433333333
14,14,124.7322617,221.5163116,188.3910522,219.4645233,335.8815918,214.4892273,465.3468018,209.4641571,536.5105591,208.4821014,0.466666667
15,15,123.8138885,224.2150421,188.829071,219.3151855,336.1092224,215.3528442,465.3879395,209.8281708,534.9584961,207.9613647,0.5
