,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
0,0,116.08660125732422,221.9253692626953,239.47142028808594,216.24163818359375,432.0941467285156,213.71485900878906,473.81951904296875,212.06202697753906,0.0
1,1,116.2684097290039,222.0500946044922,239.4286346435547,216.1259765625,432.0498962402344,213.72532653808594,473.7813415527344,211.96649169921875,0.0333333333333333
2,2,115.19281005859375,222.02383422851562,240.00399780273438,216.04490661621094,432.17730712890625,213.3294677734375,471.5149841308594,213.44552612304688,0.0666666666666666
3,3,113.17293548583984,222.1620330810547,241.8277587890625,217.01502990722656,432.83660888671875,213.17662048339844,471.33795166015625,213.13043212890625,0.0999999999999999
4,4,114.40708923339844,223.14846801757812,245.15968322753906,216.1374053955078,432.5747375488281,214.7280731201172,471.6174011230469,213.10626220703125,0.1333333333333332
5,5,115.27046203613281,220.06744384765625,245.49729919433594,216.1002960205078,431.70648193359375,214.21043395996094,473.410400390625,213.25860595703125,0.1666666666666665
6,6,115.71430969238281,220.1805877685547,245.7860107421875,216.9102783203125,433.5575256347656,214.85284423828125,472.8935852050781,215.35861206054688,0.1999999999999998
7,7,113.78060913085938,220.5751953125,246.8678741455078,218.2527618408203,433.1343994140625,214.93040466308594,472.903564453125,214.48692321777344,0.2333333333333331
8,8,115.01246643066406,219.27001953125,245.52239990234375,217.89163208007812,433.323974609375,213.2628631591797,474.9992370605469,215.40167236328125,0.2666666666666664
9,9,113.47112274169922,217.9628143310547,246.25689697265625,215.82281494140625,432.8436584472656,213.07618713378906,474.6875,214.84933471679688,0.2999999999999997
10,10,113.60209655761719,216.77064514160156,245.30307006835938,216.36732482910156,433.4085998535156,211.62399291992188,473.8092346191406,214.4949951171875,0.33333333333333304
11,11,112.4621810913086,215.25509643554688,244.8756866455078,217.23446655273438,433.9352111816406,211.42298889160156,475.48626708984375,213.8524169921875,0.36666666666666636
12,12,113.65409088134766,214.76516723632812,244.43408203125,216.6608428955078,435.7179870605469,210.50677490234375,474.43267822265625,212.7344207763672,0.3999999999999997
13,13,111.70112609863281,213.52346801757812,245.15518188476562,217.8838348388672,435.3531799316406,210.6482391357422,475.1376037597656,214.02734375,0.433333333333333
14,14,111.8385009765625,211.703125,245.1601104736328,217.77980041503906,435.33636474609375,210.65301513671875,475.12261962890625,214.0087127685547,0.46666666666666634
15,15,112.03125762939453,211.65066528320312,244.84591674804688,218.1528778076172,433.8435974121094,211.1631317138672,474.04071044921875,212.70053100585938,0.49999999999999967
16,16,109.91273498535156,210.85714721679688,242.73330688476562,216.95904541015625,434.56439208984375,211.04771423339844,474.92138671875,215.49990844726562,0.533333333333333
17,17,109.6632308959961,209.69432067871094,241.33741760253906,218.0318145751953,433.5887145996094,210.32640075683594,475.5592041015625,213.14463806152344,0.5666666666666663
18,18,109.28584289550781,210.5141143798828,239.88494873046875,215.88755798339844,432.6275939941406,212.68820190429688,474.7998352050781,215.59091186523438,0.5999999999999996
19,19,108.00212860107422,211.6719970703125,238.87989807128906,215.1577911376953,434.7740173339844,213.466064453125,474.02911376953125,218.99609375,0.633333333333333
