,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
0,0,106.48101043701172,212.8660888671875,228.6005401611328,213.6262664794922,419.33990478515625,205.1336669921875,472.7940673828125,217.7338409423828,0.0
1,1,106.38882446289062,212.71466064453125,228.59213256835938,213.3893585205078,419.45635986328125,205.47018432617188,472.9595947265625,217.74588012695312,0.0333333333333333
2,2,103.58161163330078,211.1716766357422,227.47093200683594,211.419921875,418.92169189453125,205.88751220703125,472.84112548828125,218.12289428710938,0.0666666666666666
3,3,100.76416778564453,209.1836395263672,227.95703125,210.843505859375,418.9473876953125,203.6542510986328,472.43292236328125,216.4318084716797,0.0999999999999999
4,4,97.5076904296875,209.98837280273438,225.8189239501953,210.9590301513672,417.38360595703125,203.83065795898438,473.9861755371094,216.96728515625,0.1333333333333332
5,5,96.43833923339844,210.79403686523438,225.96395874023438,209.85452270507812,417.84625244140625,204.20156860351562,474.68548583984375,217.4650421142578,0.1666666666666665
6,6,93.72006225585938,210.60162353515625,225.6842803955078,211.1310272216797,418.15350341796875,203.38223266601562,473.26336669921875,217.00442504882812,0.1999999999999998
7,7,93.61295318603516,209.15859985351562,225.43826293945312,211.11729431152344,418.1266784667969,203.2643280029297,473.33660888671875,216.97268676757812,0.2333333333333331
8,8,92.73168182373047,212.03787231445312,225.6777801513672,209.9765167236328,416.6318664550781,202.41094970703125,474.1272888183594,217.55227661132812,0.2666666666666664
9,9,90.44058990478516,211.23095703125,225.74253845214844,210.61648559570312,417.0754699707031,201.31077575683594,472.1030578613281,217.63710021972656,0.2999999999999997
10,10,90.05010986328125,210.80978393554688,226.47647094726562,211.16152954101562,416.0935363769531,201.70204162597656,473.7312927246094,217.38442993164062,0.33333333333333304
11,11,89.97533416748047,211.277587890625,225.7591094970703,212.40248107910156,414.9742431640625,203.0729217529297,473.833251953125,218.01632690429688,0.36666666666666636
12,12,89.70865631103516,210.89967346191406,226.00363159179688,212.7515411376953,414.53448486328125,200.9696807861328,472.06011962890625,218.17874145507812,0.3999999999999997
13,13,89.55963134765625,210.58303833007812,225.98590087890625,212.74867248535156,414.53741455078125,200.9180450439453,472.0651550292969,218.17054748535156,0.433333333333333
14,14,89.41020202636719,212.04661560058594,227.85606384277344,212.81417846679688,414.431396484375,202.37564086914062,473.8755798339844,218.28961181640625,0.46666666666666634
15,15,86.84535217285156,211.00819396972656,228.0754852294922,214.76210021972656,413.7750244140625,201.20062255859375,474.00982666015625,219.16665649414062,0.49999999999999967
16,16,88.69609069824219,211.1957244873047,227.04368591308594,212.6629180908203,412.84429931640625,201.4481964111328,473.3329772949219,219.54107666015625,0.533333333333333
17,17,88.2726058959961,213.6427459716797,228.6168975830078,214.09075927734375,412.76910400390625,200.8556365966797,472.9486083984375,220.99879455566406,0.5666666666666663
18,18,86.62315368652344,214.29928588867188,227.51046752929688,215.63638305664062,412.8414611816406,201.48731994628906,473.3539733886719,220.86312866210938,0.5999999999999996
19,19,86.51160430908203,211.7948455810547,228.89096069335938,215.2149200439453,412.9358215332031,201.40281677246094,473.07342529296875,218.9187469482422,0.633333333333333
20,20,86.53216552734375,212.3419952392578,229.13571166992188,216.1383819580078,412.7124938964844,200.5723876953125,471.57666015625,218.875732421875,0.6666666666666663
21,21,88.53629302978516,212.3875732421875,228.90695190429688,215.9576416015625,411.5081787109375,202.1800537109375,473.5945129394531,219.5650177001953,0.6999999999999996
22,22,88.64616394042969,212.14010620117188,228.36907958984375,215.94883728027344,410.88702392578125,202.10726928710938,472.3091735839844,219.7562255859375,0.733333333333333
23,23,89.19667053222656,213.12631225585938,230.1537322998047,215.9495391845703,411.0115661621094,202.0570831298828,472.2554931640625,218.06787109375,0.7666666666666663
24,24,89.32302856445312,214.28060913085938,229.74734497070312,215.92181396484375,412.32635498046875,202.69329833984375,474.0877990722656,217.29173278808594,0.7999999999999996
25,25,89.3075180053711,214.15296936035156,229.72430419921875,215.91099548339844,412.2923583984375,202.60848999023438,474.171875,217.35606384277344,0.8333333333333329
26,26,89.61272430419922,216.22093200683594,231.4049835205078,216.0998992919922,412.2803649902344,202.97203063964844,474.01690673828125,217.49822998046875,0.8666666666666663
27,27,91.60946655273438,217.06381225585938,231.7795867919922,218.22183227539062,413.96282958984375,202.33753967285156,474.2206726074219,218.9356231689453,0.8999999999999996
28,28,92.50151062011719,217.68211364746094,231.9001922607422,217.68653869628906,414.11309814453125,202.32748413085938,474.5914001464844,218.63453674316406,0.9333333333333329
29,29,93.6744384765625,218.15362548828125,234.1128387451172,217.99266052246094,414.2684326171875,202.40274047851562,474.8348083496094,217.78659057617188,0.9666666666666662
30,30,96.1978530883789,217.12335205078125,233.9864959716797,218.02383422851562,413.99755859375,202.42213439941406,476.58392333984375,218.475830078125,0.9999999999999996
31,31,94.31471252441406,217.32171630859375,234.0266571044922,218.19827270507812,413.989013671875,202.3743896484375,476.5796203613281,218.46849060058594,1.0333333333333328
32,32,97.84768676757812,217.63430786132812,235.8668670654297,219.27340698242188,413.4973449707031,203.4459686279297,476.6983337402344,218.78001403808594,1.066666666666666
33,33,98.61051177978516,220.39190673828125,236.01779174804688,219.22019958496094,415.74896240234375,202.9880828857422,476.6318054199219,216.93728637695312,1.0999999999999992
34,34,101.76060485839844,220.2145233154297,238.17440795898438,219.73855590820312,417.25091552734375,203.06130981445312,477.9854736328125,218.22293090820312,1.1333333333333324
35,35,101.22186279296875,220.5996856689453,240.62808227539062,219.13607788085938,416.22100830078125,205.1220245361328,476.48162841796875,220.01878356933594,1.1666666666666656
36,36,102.63472747802734,218.68905639648438,243.593994140625,220.3179931640625,417.7157897949219,205.44297790527344,477.1330871582031,218.53173828125,1.1999999999999988
37,37,102.66608428955078,218.7780303955078,243.5787353515625,220.4418182373047,417.80352783203125,205.40003967285156,477.18994140625,218.59844970703125,1.233333333333332
38,38,102.91793823242188,217.692138671875,242.99234008789062,220.93673706054688,418.0082702636719,205.33175659179688,477.3106994628906,218.70681762695312,1.2666666666666653
39,39,104.3934097290039,216.8928680419922,244.7651824951172,220.86834716796875,418.8371887207031,205.45602416992188,477.2498779296875,216.87367248535156,1.2999999999999985
40,40,103.40162658691406,214.6561279296875,245.4219970703125,220.0802001953125,419.02081298828125,205.68975830078125,476.7894592285156,218.8508758544922,1.3333333333333317
41,41,103.22159576416016,215.3017120361328,248.18385314941406,220.5144805908203,418.7784423828125,206.26634216308594,476.9017028808594,218.57652282714844,1.366666666666665
42,42,103.48912048339844,215.3971710205078,248.04534912109375,220.1622314453125,418.21868896484375,205.83163452148438,476.71295166015625,218.60800170898438,1.3999999999999981
43,43,103.98538970947266,216.99307250976562,248.6850128173828,221.2617950439453,419.33685302734375,206.4779815673828,475.5564880371094,220.13882446289062,1.4333333333333313
44,44,103.9791488647461,216.96551513671875,248.62791442871094,220.89817810058594,419.364501953125,206.64486694335938,475.484375,220.15872192382812,1.4666666666666646
45,45,104.78997802734375,217.40231323242188,250.11941528320312,220.82798767089844,419.8602294921875,207.25973510742188,475.8838806152344,217.3540496826172,1.4999999999999978
46,46,107.1045913696289,215.67529296875,250.24761962890625,219.87991333007812,419.376708984375,205.56854248046875,476.14141845703125,217.52548217773438,1.533333333333331
47,47,106.64030456542969,215.71470642089844,250.2501220703125,221.0936279296875,420.1509094238281,207.09820556640625,475.5849914550781,218.23231506347656,1.5666666666666642
48,48,108.32405853271484,216.17892456054688,250.99508666992188,221.24771118164062,420.88262939453125,205.9144287109375,476.1335144042969,217.1785125732422,1.5999999999999974
49,49,107.5959243774414,217.30825805664062,250.48268127441406,219.71896362304688,421.9837951660156,204.77781677246094,476.0305480957031,217.51329040527344,1.6333333333333306
