,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
0,0,104.49002075195312,211.06051635742188,218.2615203857422,211.4235076904297,423.58697509765625,211.15135192871094,469.6727294921875,216.17013549804688,0.0
1,1,104.6181869506836,211.24391174316406,218.39613342285156,211.1905059814453,423.629150390625,211.17481994628906,469.4346923828125,216.13504028320312,0.0333333333333333
2,2,104.41085815429688,211.21994018554688,216.6925506591797,210.88589477539062,423.8427429199219,211.1446533203125,468.2269287109375,216.38548278808594,0.0666666666666666
3,3,104.64779663085938,211.62667846679688,217.37318420410156,210.8664093017578,424.0497741699219,209.68592834472656,469.9041748046875,214.9009552001953,0.0999999999999999
4,4,104.61244201660156,210.40626525878906,217.37001037597656,211.59109497070312,424.2594909667969,209.8807830810547,470.4952392578125,214.99913024902344,0.1333333333333332
5,5,104.61062622070312,210.33360290527344,217.26510620117188,211.41085815429688,423.8030700683594,209.80047607421875,470.7162170410156,216.43051147460938,0.1666666666666665
6,6,104.1282730102539,209.79237365722656,217.2061767578125,213.26695251464844,423.59637451171875,209.87120056152344,470.40948486328125,214.37063598632812,0.1999999999999998
7,7,102.0655517578125,209.93368530273438,217.06687927246094,213.25965881347656,423.56854248046875,209.66079711914062,470.02301025390625,214.3305206298828,0.2333333333333331
8,8,104.12513732910156,210.97256469726562,217.36004638671875,213.00588989257812,424.392333984375,209.97906494140625,469.7877502441406,214.7917022705078,0.2666666666666664
9,9,102.11082458496094,211.16481018066406,218.99481201171875,213.87060546875,424.8778076171875,209.8626251220703,469.60394287109375,214.86376953125,0.2999999999999997
10,10,102.7318115234375,211.51571655273438,218.79171752929688,213.98500061035156,424.69512939453125,211.02523803710938,469.90887451171875,214.4570770263672,0.33333333333333304
11,11,102.59954833984375,211.85450744628906,216.81576538085938,212.37181091308594,424.9386291503906,210.89895629882812,469.89361572265625,214.72787475585938,0.36666666666666636
12,12,101.54736328125,210.07958984375,216.9884033203125,212.73159790039062,424.6526794433594,211.03334045410156,471.30194091796875,213.51345825195312,0.3999999999999997
13,13,101.68063354492188,210.06214904785156,217.09002685546875,212.69351196289062,424.7269592285156,210.85252380371094,469.362060546875,213.58982849121094,0.433333333333333
14,14,102.16226196289062,210.89981079101562,218.68045043945312,213.26373291015625,424.6012268066406,210.8858184814453,469.86236572265625,213.61886596679688,0.46666666666666634
