,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
64,64,131.8076466,223.1679744,216.736843,216.1544125,404.5610356,223.6998693,475.6950335,216.5924904,2.133333333
65,65,131.6591005,223.1757492,216.8012905,216.2517036,404.4323243,223.8318712,475.7930439,216.6826189,2.166666667
66,66,132.0595904,221.9933337,218.4386341,215.7733441,404.7916448,223.4889265,475.9466405,217.9468219,2.2
67,67,132.0430615,221.8659232,218.3740489,217.2469442,404.1588316,225.5539256,475.9490892,218.0728551,2.233333333
68,68,132.9859298,222.960567,218.29722,217.2859249,404.3285286,225.7321626,475.8759028,218.1843029,2.266666667
69,69,132.2253082,221.1279371,216.5923373,217.4381288,404.27533,224.0358964,475.852395,218.0894604,2.3
70,70,132.8843074,222.5282283,218.3781046,217.8847007,402.2873587,224.1864015,475.919031,218.1569842,2.333333333
71,71,132.9664012,222.6846104,218.3267731,217.9617439,402.2915829,224.2104143,475.9308462,218.1389555,2.366666667
72,72,132.3005148,220.2889867,217.7003266,216.8356187,404.0179684,225.9265611,475.2714643,216.761315,2.4
73,73,131.1209613,221.7407013,217.6428274,217.058499,403.4724219,225.8315963,475.2755659,216.6549789,2.433333333
74,74,131.0795931,221.3174842,217.5579483,217.1071216,402.1811757,225.9487528,475.2068484,216.2919393,2.466666667
75,75,130.4724763,221.4738662,217.0625853,216.3967756,403.2230187,225.5771732,475.1382227,216.251826,2.5
76,76,130.1302815,221.4421398,217.5298644,216.202928,403.1488222,225.2572466,477.1552114,216.4040299,2.533333333
77,77,129.5435045,221.216979,215.6791445,216.243179,403.230671,224.9508186,475.0119295,216.1833227,2.566666667
78,78,130.4997185,221.2722132,215.7055295,215.9419697,402.7228961,223.6970533,475.0462117,215.4535552,2.6
79,79,129.1188334,221.4660303,217.62085,216.6496223,403.557852,225.9243879,475.0788104,213.7285623,2.633333333
80,80,130.3985705,220.9835997,215.5901025,216.1515046,403.2781763,224.4576443,477.0613945,214.5593095,2.666666667
81,81,130.4264554,220.8557913,215.377767,216.2806905,403.0542093,224.4169954,477.1699344,213.762217,2.7
