,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
0,0,99.16413116455078,210.94854736328125,230.5911407470703,213.7025146484375,424.83245849609375,211.9259796142578,479.4906005859375,206.119873046875,0.0
1,1,98.81916046142578,211.14382934570312,230.74392700195312,213.69171142578125,424.91973876953125,211.83193969726562,477.3185729980469,205.96255493164062,0.0333333333333333
2,2,98.85087585449219,211.1483612060547,230.75469970703125,213.6402587890625,424.9148864746094,211.79718017578125,477.3164367675781,205.96534729003906,0.0666666666666666
3,3,98.59104919433594,211.41737365722656,230.65667724609375,213.97152709960938,425.0127868652344,212.1948699951172,477.2386169433594,206.87445068359375,0.0999999999999999
4,4,99.01209259033203,210.72598266601562,230.53982543945312,213.38198852539062,424.6211853027344,212.306396484375,477.1051330566406,208.80685424804688,0.1333333333333332
5,5,99.17010498046875,210.88848876953125,230.48638916015625,213.5244903564453,424.70245361328125,212.2076873779297,477.0378723144531,208.7476043701172,0.1666666666666665
6,6,99.01180267333984,212.77120971679688,230.75531005859375,213.10350036621094,425.0365295410156,210.4148712158203,477.0201721191406,208.69859313964844,0.1999999999999998
7,7,99.33307647705078,210.9385528564453,230.50991821289062,212.6123504638672,425.1824035644531,210.47332763671875,477.2080383300781,211.3190155029297,0.2333333333333331
8,8,99.57848358154297,213.24459838867188,230.8214569091797,212.3996124267578,425.1209411621094,210.17495727539062,477.0525207519531,210.67088317871094,0.2666666666666664
9,9,100.1956558227539,211.04556274414062,231.05770874023438,212.50767517089844,423.18658447265625,210.47865295410156,477.0723571777344,211.0943603515625,0.2999999999999997
10,10,99.70143127441406,212.6851348876953,230.84078979492188,212.4173583984375,423.1677551269531,210.23263549804688,477.0986022949219,210.92724609375,0.33333333333333304
11,11,99.27752685546875,212.53262329101562,230.93292236328125,212.514892578125,423.07391357421875,209.05609130859375,477.09814453125,211.1873321533203,0.36666666666666636
12,12,99.74142456054688,211.67678833007812,231.18605041503906,212.383056640625,423.7354431152344,209.6506805419922,477.1352233886719,211.98785400390625,0.3999999999999997
13,13,100.12728881835938,211.8841552734375,231.3900146484375,212.45330810546875,424.1335144042969,209.6034698486328,477.0476989746094,212.2395477294922,0.433333333333333
14,14,100.2137451171875,211.8100128173828,231.43736267089844,212.39356994628906,424.1383972167969,209.76693725585938,477.04205322265625,212.2205352783203,0.46666666666666634
15,15,99.86473083496094,211.80406188964844,231.4566650390625,212.0503692626953,423.7916259765625,209.21066284179688,476.8655700683594,211.84652709960938,0.49999999999999967
16,16,99.49993133544922,211.69210815429688,231.55648803710938,212.13754272460938,423.8710632324219,210.41062927246094,476.6570739746094,212.2222900390625,0.533333333333333
17,17,100.14256286621094,211.88626098632812,231.39755249023438,211.95346069335938,424.53802490234375,210.0992431640625,476.86700439453125,212.5791778564453,0.5666666666666663
