,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
0,0,102.32072448730469,216.6182403564453,210.5808868408203,220.6640625,420.40960693359375,215.19113159179688,480.2334289550781,208.00059509277344,0.0
1,1,101.86215209960938,215.9672393798828,210.3424835205078,220.7589874267578,420.1504821777344,215.16099548339844,480.2029113769531,208.20962524414062,0.0333333333333333
2,2,101.7111587524414,216.30899047851562,211.64932250976562,219.19845581054688,420.54632568359375,214.68885803222656,481.1787109375,208.67782592773438,0.0666666666666666
3,3,103.54232788085938,214.62171936035156,209.087890625,217.91554260253906,420.21173095703125,214.64598083496094,482.2593688964844,207.7930908203125,0.0999999999999999
4,4,101.39253997802734,214.72816467285156,209.28302001953125,217.735595703125,420.1196594238281,214.63052368164062,482.3294982910156,207.76918029785156,0.1333333333333332
5,5,102.57962036132812,214.32748413085938,209.5398712158203,218.0934295654297,420.99560546875,214.17239379882812,481.3690185546875,205.13375854492188,0.1666666666666665
6,6,101.52166748046875,216.15426635742188,209.73968505859375,218.7781524658203,421.67437744140625,214.71054077148438,480.68853759765625,207.70516967773438,0.1999999999999998
7,7,101.98387145996094,215.2552947998047,210.24969482421875,217.67535400390625,421.24188232421875,214.09564208984375,481.1382751464844,207.4242401123047,0.2333333333333331
8,8,101.581787109375,215.16116333007812,209.41024780273438,217.24771118164062,421.45465087890625,214.25588989257812,479.6154479980469,208.38104248046875,0.2666666666666664
9,9,99.95268249511719,215.93923950195312,209.613037109375,217.4615478515625,420.74432373046875,214.56080627441406,481.5607604980469,208.46832275390625,0.2999999999999997
10,10,99.82808685302734,215.8092041015625,209.68685913085938,218.11793518066406,419.9636535644531,214.25521850585938,481.48419189453125,209.88099670410156,0.33333333333333304
11,11,99.90168762207031,215.03195190429688,208.79721069335938,217.57534790039062,421.9245300292969,214.078125,481.21453857421875,206.44715881347656,0.36666666666666636
12,12,100.1080551147461,215.9622344970703,209.62892150878906,217.36227416992188,420.9515075683594,214.6148223876953,480.285400390625,208.2375946044922,0.3999999999999997
13,13,99.56558227539062,214.4281005859375,209.5660858154297,218.35775756835938,420.8160400390625,214.53237915039062,480.3473815917969,208.3793182373047,0.433333333333333
14,14,101.09021759033203,214.53321838378906,209.55245971679688,217.12071228027344,420.6092224121094,213.3487091064453,480.74298095703125,208.7247314453125,0.46666666666666634
15,15,98.55058288574219,213.76443481445312,210.1255340576172,217.1739959716797,420.6224365234375,215.02706909179688,480.875,208.97735595703125,0.49999999999999967
16,16,98.64788818359375,213.74928283691406,210.37054443359375,217.23265075683594,420.65911865234375,214.86447143554688,480.89105224609375,208.9272003173828,0.533333333333333
17,17,98.66988372802734,214.43502807617188,209.41226196289062,216.6894989013672,420.8463134765625,214.6973876953125,480.0150146484375,208.214599609375,0.5666666666666663
18,18,98.42804718017578,212.08297729492188,209.8284454345703,217.88833618164062,420.5930480957031,214.91952514648438,479.6980285644531,210.74929809570312,0.5999999999999996
19,19,98.0662841796875,212.48309326171875,209.94338989257812,217.2581329345703,420.3149108886719,213.27626037597656,480.9406433105469,208.8472137451172,0.633333333333333
20,20,95.46050262451172,211.79913330078125,209.73825073242188,217.2949676513672,420.5956726074219,214.87901306152344,479.322265625,208.00672912597656,0.6666666666666663
21,21,97.31105041503906,211.8394317626953,208.43447875976562,217.3673553466797,420.5682373046875,213.12466430664062,479.6356506347656,208.90350341796875,0.6999999999999996
22,22,97.25178527832031,211.6924591064453,210.19195556640625,217.3197479248047,420.5738525390625,213.11866760253906,479.6539611816406,210.82994079589844,0.733333333333333
23,23,97.0208969116211,211.30413818359375,208.52915954589844,216.98390197753906,420.41619873046875,213.10044860839844,479.48828125,210.93699645996094,0.7666666666666663
