,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
0,0,107.0767768,217.396652,221.9978351,219.3149584,428.8091236,214.5731331,483.55382,216.7840781,0
1,1,108.4339869,220.1834346,222.8279572,220.6046924,427.9833123,215.6738599,485.0838957,217.782044,0.033333333
2,2,107.5685552,217.0158144,220.2841767,220.8813783,424.0409847,214.393621,483.7908,216.5591765,0.066666667
3,3,110.9236489,220.0646734,222.4376237,219.2038668,427.0999403,215.0648918,485.4814507,217.1288701,0.1
4,4,111.746649,219.0424005,222.758699,219.9759594,426.8893591,214.7804948,485.544235,217.4926158,0.133333333
5,5,111.3228684,219.8856567,222.1500429,221.007334,424.2601591,215.4201889,485.7902913,217.1933735,0.166666667
6,6,109.6658904,219.8661813,223.7947027,220.7442521,425.2397217,215.9587811,486.8309575,216.7205362,0.2
7,7,111.3051909,221.9366411,221.3342575,219.7364844,425.0676973,216.3197563,483.3296105,217.5221354,0.233333333
8,8,111.3980059,222.2599641,222.5463433,220.4819453,427.9390308,215.4187408,485.421288,216.6551423,0.266666667
9,9,111.1746,222.3144739,221.6901597,219.5210771,423.617039,215.4930538,485.0831462,217.4492923,0.3
10,10,110.8382042,222.0663716,221.4765098,219.3012148,422.4816952,216.1749713,483.6082923,219.2178591,0.333333333
11,11,111.0813271,222.0418382,222.6892623,219.6042024,423.0761423,214.4494625,486.6990011,217.6214601,0.366666667
12,12,111.9497016,223.5188695,219.2632087,218.2396705,424.1276675,216.3099074,486.9063794,217.8772017,0.4
13,13,113.2371614,223.1201996,221.1713949,217.5807227,424.0724577,217.0475424,488.5456666,217.2195692,0.433333333
14,14,111.9306542,223.8961383,220.237386,216.9004605,423.3250015,217.0673457,484.7902298,218.0782236,0.466666667
15,15,112.7767069,223.4275352,220.7920159,217.6753761,422.3512099,215.2545254,487.1409112,216.6494877,0.5
16,16,112.1265061,223.9667311,221.3530231,217.9632814,422.2602286,215.3347411,484.1906597,216.0246458,0.533333333
17,17,112.5565312,224.4365386,219.6847002,217.4951465,422.2898448,216.2256744,488.7699582,215.9257406,0.566666667
18,18,113.4499762,223.7540256,221.9968004,216.9681841,423.2064895,216.3983135,486.3791206,216.2054865,0.6
19,19,113.4700193,223.5525687,219.0426909,216.7877679,420.797416,214.9213411,485.7741565,215.9326853,0.633333333
20,20,114.1436271,223.2047271,218.7140377,217.5588569,420.0137082,215.5758467,485.4064993,215.8533288,0.666666667
21,21,116.700257,223.2617543,221.4986392,216.5064962,421.7558871,215.206823,487.9438126,215.6169336,0.7
22,22,117.3183752,221.8143018,220.0953068,216.5363313,421.4784463,215.7370436,485.4813115,215.1942445,0.733333333
23,23,117.1145058,220.3841079,218.3463077,217.9106166,420.8535102,215.0630098,488.4160805,215.7047928,0.766666667
24,24,118.0098614,219.9900296,221.4513368,217.2659049,418.9511126,215.823006,485.4680891,215.2552632,0.8
25,25,117.2279928,220.7530609,220.4729054,215.756107,422.3726976,214.7849829,488.1923307,215.4233871,0.833333333
26,26,118.6237375,221.7214689,220.456584,216.3345256,419.338569,215.8547586,488.2547118,216.0355003,0.866666667
27,27,119.7552246,221.34664,221.1881289,215.0960124,418.5063497,216.4223662,486.4373312,213.9066474,0.9
28,28,119.4380028,220.8143238,219.5526912,214.8770319,416.7717774,214.560708,485.7581402,214.8706522,0.933333333
29,29,119.8649465,219.1008624,218.942624,216.5249472,419.7850114,214.8194594,485.9566944,214.9661857,0.966666667
30,30,120.6966057,220.5992939,219.8265992,214.9163647,419.977817,215.830805,487.5526255,216.9125972,1
31,31,121.9231679,224.4105348,219.9703137,214.6569697,418.3554046,218.2721198,485.2000393,217.479191,1.033333333
32,32,123.1884318,221.1908371,220.675775,216.0446037,418.1756339,218.3727728,485.2689382,217.5042009,1.066666667
33,33,123.9519926,223.3661171,220.4104069,216.208544,418.1693122,218.1453387,487.3198124,218.1990917,1.1
34,34,124.4003087,223.6193995,219.7353279,216.6291723,417.4470396,216.9569577,486.6592161,217.4368602,1.133333333
35,35,125.4590427,222.7820643,220.8569149,214.9400981,418.5566927,216.5484645,486.3262404,218.9335724,1.166666667
36,36,126.158272,223.6999935,218.6048032,214.6916535,416.1669444,217.1349313,486.3490925,217.1294197,1.2
37,37,128.0746562,225.0315017,218.9807796,216.1158052,415.8080688,218.1408221,484.8299619,217.5020407,1.233333333
