,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
0,0,107.62077331542969,217.5123748779297,226.10189819335938,221.66806030273438,420.0721435546875,218.0832977294922,478.8218688964844,208.80209350585938,0.0
1,1,107.57666015625,219.65586853027344,224.7774200439453,223.12376403808594,420.13336181640625,217.7151641845703,478.96209716796875,208.75753784179688,0.0333333333333333
2,2,107.62181091308594,219.50958251953125,224.75575256347656,222.94473266601562,420.044921875,217.89950561523438,478.95904541015625,208.64321899414062,0.0666666666666666
3,3,107.8231430053711,219.498046875,226.38204956054688,221.8178253173828,419.602783203125,217.78660583496094,478.8358459472656,208.6381378173828,0.0999999999999999
4,4,107.87870025634766,219.33380126953125,224.93463134765625,222.4345245361328,419.7908020019531,217.6360321044922,478.9169921875,209.22549438476562,0.1333333333333332
5,5,107.83692932128906,218.8037567138672,225.01486206054688,223.65687561035156,419.5638122558594,217.8600616455078,478.83319091796875,208.54806518554688,0.1666666666666665
6,6,108.10985565185547,219.43031311035156,226.19960021972656,222.0384979248047,419.19232177734375,217.910888671875,478.68133544921875,208.44265747070312,0.1999999999999998
7,7,108.27117919921875,218.80303955078125,225.3329620361328,223.39454650878906,418.99578857421875,217.7935028076172,478.3708801269531,208.748779296875,0.2333333333333331
8,8,108.34223937988281,218.8372039794922,225.37841796875,223.48699951171875,418.9659423828125,217.92822265625,478.41943359375,208.75759887695312,0.2666666666666664
9,9,108.33087921142578,218.96725463867188,226.04542541503906,222.8778533935547,418.9702453613281,217.99966430664062,478.62615966796875,210.81985473632812,0.2999999999999997
10,10,108.09552764892578,218.87167358398438,226.1967315673828,222.49258422851562,419.1635437011719,218.02088928222656,476.33966064453125,210.1991424560547,0.33333333333333304
11,11,108.49824523925781,219.1517791748047,226.34983825683594,223.2047119140625,418.6897277832031,218.22695922851562,476.1150207519531,211.21780395507812,0.36666666666666636
12,12,107.88758850097656,219.43685913085938,225.3595733642578,224.41317749023438,418.314453125,217.4434814453125,474.6512756347656,211.38475036621094,0.3999999999999997
13,13,107.94270324707031,217.38829040527344,226.29383850097656,223.92233276367188,418.56536865234375,217.74057006835938,474.3734130859375,211.3329315185547,0.433333333333333
14,14,107.83301544189453,219.4554901123047,225.7294464111328,223.56143188476562,418.5744934082031,217.8504638671875,474.3948059082031,211.336181640625,0.46666666666666634
15,15,107.44149780273438,217.19580078125,226.79566955566406,224.70384216308594,416.728759765625,218.44857788085938,473.63134765625,214.0509796142578,0.49999999999999967
16,16,107.06402587890625,217.72837829589844,224.90933227539062,225.14735412597656,417.4451904296875,218.7766876220703,473.1526794433594,214.3194580078125,0.533333333333333
17,17,108.8062744140625,216.7872772216797,226.02862548828125,224.75360107421875,417.361328125,218.6058349609375,474.9201354980469,215.88717651367188,0.5666666666666663
18,18,109.0029525756836,217.04598999023438,225.5390167236328,224.51148986816406,416.8988952636719,217.8128662109375,473.29534912109375,216.02151489257812,0.5999999999999996
19,19,107.07918548583984,217.41014099121094,226.02125549316406,224.3252410888672,416.2108154296875,218.90809631347656,473.9996643066406,215.53524780273438,0.633333333333333
20,20,106.69132995605469,217.2403564453125,225.8594207763672,224.36593627929688,415.9287109375,219.58096313476562,474.2115478515625,214.50425720214844,0.6666666666666663
21,21,107.06776428222656,217.6871337890625,225.02085876464844,225.6404266357422,415.81048583984375,219.6424102783203,474.0428466796875,214.1489715576172,0.6999999999999996
22,22,107.05621337890625,217.5630645751953,225.42437744140625,225.55467224121094,415.883056640625,219.35914611816406,474.18853759765625,213.7993927001953,0.733333333333333
23,23,107.3226089477539,215.48684692382812,225.01809692382812,226.00621032714844,413.97125244140625,219.38433837890625,474.0425720214844,214.12940979003906,0.7666666666666663
24,24,107.79698181152344,216.91860961914062,225.54656982421875,224.79307556152344,413.882568359375,219.46343994140625,475.9699401855469,214.8553466796875,0.7999999999999996
25,25,107.56636810302734,215.60203552246094,225.83358764648438,225.88150024414062,413.91949462890625,219.52879333496094,475.878173828125,212.82717895507812,0.8333333333333329
26,26,107.48429870605469,215.60348510742188,225.88600158691406,226.14810180664062,413.8133544921875,219.6740264892578,475.63232421875,212.85769653320312,0.8666666666666663
27,27,107.57243347167969,215.81446838378906,224.0110626220703,225.6240692138672,413.9156188964844,219.60977172851562,475.4494934082031,214.37022399902344,0.8999999999999996
28,28,107.8299331665039,215.9078369140625,224.62445068359375,226.05270385742188,413.6732482910156,219.86166381835938,477.6850891113281,210.60574340820312,0.9333333333333329
29,29,107.10360717773438,215.80152893066406,224.61097717285156,226.8251953125,413.3260498046875,221.00924682617188,477.56097412109375,210.62416076660156,0.9666666666666662
30,30,107.10581970214844,215.5943603515625,225.56576538085938,226.29205322265625,411.46575927734375,220.83204650878906,477.5308837890625,210.68875122070312,0.9999999999999996
31,31,104.79047393798828,215.7052764892578,224.8592987060547,226.7002410888672,411.5083312988281,221.2428741455078,477.84521484375,210.7981719970703,1.0333333333333328
32,32,104.83612823486328,216.29489135742188,226.52249145507812,226.57286071777344,411.4237976074219,220.94473266601562,478.29962158203125,211.41200256347656,1.066666666666666
33,33,104.9645004272461,216.01934814453125,226.2116241455078,225.23880004882812,411.7071533203125,220.86985778808594,477.9860534667969,209.79830932617188,1.0999999999999992
34,34,103.67906188964844,214.9446258544922,224.9818572998047,224.94418334960938,411.9078674316406,221.5171356201172,480.2803039550781,208.09423828125,1.1333333333333324
35,35,105.88074493408203,215.4239959716797,223.26724243164062,225.99468994140625,411.76666259765625,223.5027618408203,480.0674743652344,207.26026916503906,1.1666666666666656
36,36,105.6641616821289,214.66180419921875,224.95355224609375,229.0028076171875,411.5393371582031,223.6358642578125,480.8511657714844,208.4507293701172,1.1999999999999988
